#Myf6_5d Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/Myf6_5d/Myf6_5d_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X4d_myotH3K27ac.bam
#Using cutoff of 1882.7487 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X4d_myotH3K27ac.bam	Input_MT_5d.bam	enhancerRank	isSuper
3_Myf6_5d.nodup_peak_13192_lociStitched	chr9	94567851	94582702	3	500	5052.3102	1346.9857	477	1
2_Myf6_5d.nodup_peak_6672_lociStitched	chr19	47391014	47398653	2	402	4498.6071	794.456	478	1
2_Myf6_5d.nodup_peak_1640_lociStitched	chr10	98324743	98334040	2	312	4927.41	1225.3446	479	1
2_Myf6_5d.nodup_peak_608_lociStitched	chr1	131051289	131063236	2	603	5070.3068	1373.905	480	1
3_Myf6_5d.nodup_peak_3250_lociStitched	chr13	9121299	9134827	3	523	5215.044	1530.0168	481	1
4_Myf6_5d.nodup_peak_7776_lociStitched	chr2	167077317	167079947	4	799	4015.221	340.848	482	1
2_Myf6_5d.nodup_peak_11300_lociStitched	chr7	49334268	49343570	2	442	4453.7976	786.9492	483	1
2_Myf6_5d.nodup_peak_13447_lociStitched	chrX	12319162	12327753	2	367	4546.3572	884.873	484	1
2_Myf6_5d.nodup_peak_5866_lociStitched	chr17	86980994	86988918	2	447	4756.7772	1100.6436	485	1
3_Myf6_5d.nodup_peak_1398_lociStitched	chr10	68956690	68970819	3	564	5790.0642	2137.7177	486	1
2_Myf6_5d.nodup_peak_4005_lociStitched	chr14	57980239	57992041	2	357	4999.3272	1348.9686	487	1
4_Myf6_5d.nodup_peak_2977_lociStitched	chr12	81233045	81245327	4	784	5024.5662	1374.3558	488	1
3_Myf6_5d.nodup_peak_6246_lociStitched	chr18	68794251	68806630	3	756	4780.7698	1136.3922	489	1
2_Myf6_5d.nodup_peak_7662_lociStitched	chr2	155903323	155906148	2	395	3968.2775	329.96	490	1
2_Myf6_5d.nodup_peak_7228_lociStitched	chr2	77033715	77043219	2	486	4861.296	1226.9664	491	1
2_Myf6_5d.nodup_peak_12593_lociStitched	chr8	124658598	124669087	2	412	4664.4583	1033.1665	492	1
2_Myf6_5d.nodup_peak_8834_lociStitched	chr4	58269060	58280369	2	313	5093.5736	1471.3009	493	1
3_Myf6_5d.nodup_peak_5282_lociStitched	chr16	96088175	96092195	3	506	4164.318	542.298	494	1
3_Myf6_5d.nodup_peak_10586_lociStitched	chr6	66977417	66987933	3	671	4933.0556	1312.3968	495	1
2_Myf6_5d.nodup_peak_668_lociStitched	chr1	134302656	134307653	2	294	4321.9053	719.568	496	1
3_Myf6_5d.nodup_peak_10002_lociStitched	chr5	110607733	110611673	3	778	4148.032	546.084	497	1
2_Myf6_5d.nodup_peak_2974_lociStitched	chr12	80879262	80885539	2	517	4426.5404	827.3086	498	1
2_Myf6_5d.nodup_peak_10616_lociStitched	chr6	72109330	72112827	2	458	4101.6313	504.6171	499	1
2_Myf6_5d.nodup_peak_10835_lociStitched	chr6	101318688	101326659	2	293	4493.2527	901.5201	500	1
3_Myf6_5d.nodup_peak_2584_lociStitched	chr11	117119878	117127843	3	614	4606.956	1022.706	501	1
3_Myf6_5d.nodup_peak_4485_lociStitched	chr15	75827813	75834580	3	541	4681.4106	1101.6676	502	1
2_Myf6_5d.nodup_peak_2388_lociStitched	chr11	97401271	97411210	2	308	4810.476	1231.4421	503	1
3_Myf6_5d.nodup_peak_9699_lociStitched	chr5	36301258	36313668	3	650	4895.745	1321.665	504	1
3_Myf6_5d.nodup_peak_2371_lociStitched	chr11	95805670	95809633	3	469	4278.4548	715.7178	505	1
2_Myf6_5d.nodup_peak_11060_lociStitched	chr6	145872080	145880958	2	350	4588.1504	1026.2968	506	1
2_Myf6_5d.nodup_peak_8287_lociStitched	chr3	99811334	99815466	2	583	4133.6528	577.6536	507	1
3_Myf6_5d.nodup_peak_9248_lociStitched	chr4	134041891	134052933	3	657	4634.3274	1082.116	508	1
2_Myf6_5d.nodup_peak_6987_lociStitched	chr2	33189405	33194936	2	306	4124.4667	596.2418	509	1
2_Myf6_5d.nodup_peak_6771_lociStitched	chr2	4531765	4542122	2	437	4727.9705	1204.5191	510	1
2_Myf6_5d.nodup_peak_2439_lociStitched	chr11	102433090	102443941	2	429	4511.8458	999.3771	511	1
2_Myf6_5d.nodup_peak_7063_lociStitched	chr2	49742133	49750253	2	294	4441.64	932.176	512	1
2_Myf6_5d.nodup_peak_2632_lociStitched	chr11	119879640	119891738	2	455	4991.6348	1486.8442	513	1
3_Myf6_5d.nodup_peak_6409_lociStitched	chr19	7148093	7155591	3	856	4372.8336	869.768	514	1
3_Myf6_5d.nodup_peak_6240_lociStitched	chr18	68219335	68235308	3	577	4841.4163	1338.5374	515	1
4_Myf6_5d.nodup_peak_5228_lociStitched	chr16	92555156	92582536	4	672	6324.78	2831.092	516	1
2_Myf6_5d.nodup_peak_10247_lociStitched	chr5	136522890	136532308	2	433	4634.5978	1141.4616	517	1
2_Myf6_5d.nodup_peak_9313_lociStitched	chr4	136800189	136812833	2	362	4664.3716	1172.0988	518	1
4_Myf6_5d.nodup_peak_10020_lociStitched	chr5	111880298	111891044	4	876	5002.263	1511.9622	519	1
3_Myf6_5d.nodup_peak_11460_lociStitched	chr7	81063449	81074798	3	510	4609.9638	1121.2812	520	1
4_Myf6_5d.nodup_peak_10820_lociStitched	chr6	100183452	100194007	4	638	4612.535	1130.4405	521	1
2_Myf6_5d.nodup_peak_10654_lociStitched	chr6	82747171	82754344	2	343	4394.8971	913.1229	522	1
2_Myf6_5d.nodup_peak_167_lociStitched	chr1	39746533	39754893	2	254	4397.36	926.288	523	1
2_Myf6_5d.nodup_peak_4817_lociStitched	chr16	11461747	11469154	2	303	4328.6508	858.4713	524	1
2_Myf6_5d.nodup_peak_1104_lociStitched	chr10	13990912	14000630	2	488	4732.666	1272.0862	525	1
3_Myf6_5d.nodup_peak_6767_lociStitched	chr2	4414052	4428770	3	482	5123.3358	1664.6058	526	1
2_Myf6_5d.nodup_peak_1637_lociStitched	chr10	96822393	96832118	2	324	4560.0525	1103.7875	527	1
3_Myf6_5d.nodup_peak_10264_lociStitched	chr5	139076311	139093833	3	776	5272.3698	1820.5358	528	1
3_Myf6_5d.nodup_peak_4151_lociStitched	chr15	7921203	7934406	3	555	5298.3639	1861.623	529	1
2_Myf6_5d.nodup_peak_809_lociStitched	chr1	163221859	163226660	2	280	4007.8748	577.0802	530	1
3_Myf6_5d.nodup_peak_2008_lociStitched	chr11	54718769	54727418	3	564	4407.5304	985.986	531	1
3_Myf6_5d.nodup_peak_10124_lociStitched	chr5	122997967	123009402	3	482	4735.2335	1318.4555	532	1
2_Myf6_5d.nodup_peak_11936_lociStitched	chr8	11372214	11382724	2	512	4874.538	1469.298	533	1
2_Myf6_5d.nodup_peak_6861_lociStitched	chr2	26531958	26534930	2	317	4135.538	735.57	534	1
2_Myf6_5d.nodup_peak_6177_lociStitched	chr18	61849979	61852331	2	480	3793.3056	398.1936	535	1
2_Myf6_5d.nodup_peak_3781_lociStitched	chr13	99805411	99818094	2	297	4563.3434	1182.0556	536	1
2_Myf6_5d.nodup_peak_5613_lociStitched	chr17	45580908	45585579	2	389	3969.8829	605.3616	537	1
2_Myf6_5d.nodup_peak_13279_lociStitched	chr9	108274604	108280378	2	577	3930.3618	566.4294	538	1
3_Myf6_5d.nodup_peak_11801_lociStitched	chr7	132247610	132260963	3	642	4572.0672	1208.4465	539	1
2_Myf6_5d.nodup_peak_506_lociStitched	chr1	92116321	92127660	2	339	4554.8763	1211.0052	540	1
3_Myf6_5d.nodup_peak_11338_lociStitched	chr7	65394239	65411057	3	510	4772.9484	1431.2118	541	1
3_Myf6_5d.nodup_peak_2072_lociStitched	chr11	61033252	61042905	3	663	4464.5125	1127.4704	542	1
2_Myf6_5d.nodup_peak_6917_lociStitched	chr2	29671428	29676159	2	470	4135.3671	799.539	543	1
4_Myf6_5d.nodup_peak_11208_lociStitched	chr7	30008096	30010015	4	897	3602.5387	267.5086	544	1
2_Myf6_5d.nodup_peak_3366_lociStitched	chr13	32807656	32819601	2	546	4681.2455	1356.952	545	1
3_Myf6_5d.nodup_peak_2892_lociStitched	chr12	69968351	69977745	3	527	4355.0584	1031.4612	546	1
3_Myf6_5d.nodup_peak_5893_lociStitched	chr18	5380797	5388790	3	687	4169.9481	867.2405	547	1
3_Myf6_5d.nodup_peak_1474_lociStitched	chr10	78218967	78232645	3	588	5030.7684	1728.8992	548	1
2_Myf6_5d.nodup_peak_7683_lociStitched	chr2	156970363	156983075	2	399	4807.6784	1507.6432	549	1
2_Myf6_5d.nodup_peak_58_lociStitched	chr1	20624552	20633912	2	869	4313.088	1023.048	550	1
2_Myf6_5d.nodup_peak_10234_lociStitched	chr5	136092018	136102396	2	358	4184.4096	895.6214	551	1
2_Myf6_5d.nodup_peak_6705_lociStitched	chr19	53861446	53869688	2	260	4379.7988	1107.7248	552	1
2_Myf6_5d.nodup_peak_7014_lociStitched	chr2	35490815	35498846	2	272	4237.9587	969.3417	553	1
2_Myf6_5d.nodup_peak_1785_lociStitched	chr11	5000330	5009923	2	333	4225.7165	958.3407	554	1
2_Myf6_5d.nodup_peak_10041_lociStitched	chr5	113872052	113873861	2	256	3545.8209	280.0332	555	1
2_Myf6_5d.nodup_peak_350_lociStitched	chr1	74294143	74295955	2	402	3544.4532	281.9472	556	1
3_Myf6_5d.nodup_peak_4919_lociStitched	chr16	24174676	24177930	3	662	3753.8144	492.6556	557	1
2_Myf6_5d.nodup_peak_5257_lociStitched	chr16	93808307	93819537	2	303	4513.337	1258.883	558	1
2_Myf6_5d.nodup_peak_7772_lociStitched	chr2	166875646	166888132	2	430	4383.8346	1137.4746	559	1
2_Myf6_5d.nodup_peak_3133_lociStitched	chr12	100528386	100533538	2	370	3840.816	596.0864	560	1
2_Myf6_5d.nodup_peak_7395_lociStitched	chr2	114057498	114060460	2	416	3508.489	268.061	561	1
2_Myf6_5d.nodup_peak_13137_lociStitched	chr9	77616025	77620349	2	387	3677.1296	442.3452	562	1
2_Myf6_5d.nodup_peak_10684_lociStitched	chr6	86610796	86620314	2	455	4468.701	1235.4364	563	1
3_Myf6_5d.nodup_peak_1737_lociStitched	chr10	126941064	126957381	3	410	5170.8573	1938.4596	564	1
2_Myf6_5d.nodup_peak_920_lociStitched	chr1	180600727	180604829	2	271	3652.0106	431.9406	565	1
4_Myf6_5d.nodup_peak_5418_lociStitched	chr17	15195034	15214372	4	1124	5457.1836	2245.1418	566	1
4_Myf6_5d.nodup_peak_3362_lociStitched	chr13	32764510	32776900	4	754	4469.073	1277.409	567	1
2_Myf6_5d.nodup_peak_1106_lociStitched	chr10	14036588	14041937	2	482	3857.1639	667.0203	568	1
2_Myf6_5d.nodup_peak_12371_lociStitched	chr8	105527119	105537437	2	387	4361.4186	1173.1566	569	1
2_Myf6_5d.nodup_peak_5835_lociStitched	chr17	83210677	83221474	2	336	4130.9322	945.8172	570	1
3_Myf6_5d.nodup_peak_5395_lociStitched	chr17	12266431	12276223	3	647	4260.4992	1080.0576	571	1
2_Myf6_5d.nodup_peak_2307_lociStitched	chr11	88231305	88234150	2	468	3514.9975	341.1155	572	1
2_Myf6_5d.nodup_peak_1359_lociStitched	chr10	61965223	61969159	2	316	3641.9808	469.5648	573	1
5_Myf6_5d.nodup_peak_7031_lociStitched	chr2	38040998	38083735	5	1058	7094.342	3927.5303	574	1
2_Myf6_5d.nodup_peak_6580_lociStitched	chr19	36167630	36179273	2	275	4423.1757	1258.6083	575	1
3_Myf6_5d.nodup_peak_11644_lociStitched	chr7	110750999	110754216	3	496	3493.3403	329.0991	576	1
3_Myf6_5d.nodup_peak_11195_lociStitched	chr7	28969647	28972166	3	794	3459.8465	296.4863	577	1
2_Myf6_5d.nodup_peak_2012_lociStitched	chr11	54882774	54888217	2	367	3872.1502	710.3115	578	1
2_Myf6_5d.nodup_peak_2950_lociStitched	chr12	79044695	79050118	2	585	3867.6836	718.5475	579	1
2_Myf6_5d.nodup_peak_10421_lociStitched	chr6	28820273	28828806	2	272	4145.3314	1000.9209	580	1
2_Myf6_5d.nodup_peak_13065_lociStitched	chr9	67211351	67218368	2	501	3966.7101	839.2332	581	1
4_Myf6_5d.nodup_peak_7990_lociStitched	chr3	38221553	38235200	4	962	4623.6036	1506.6288	582	1
3_Myf6_5d.nodup_peak_7783_lociStitched	chr2	167109611	167124199	3	691	4720.6768	1606.1388	583	1
2_Myf6_5d.nodup_peak_6158_lociStitched	chr18	61394811	61397231	2	416	3444.386	330.088	584	1
2_Myf6_5d.nodup_peak_9672_lociStitched	chr5	35166154	35169120	2	272	3525.9808	415.5366	585	1
2_Myf6_5d.nodup_peak_6356_lociStitched	chr19	4092829	4094604	2	294	3358.655	248.5	586	1
3_Myf6_5d.nodup_peak_6565_lociStitched	chr19	32326723	32341373	3	497	4794.945	1687.68	587	1
3_Myf6_5d.nodup_peak_1610_lociStitched	chr10	93800407	93803432	3	734	3425.51	324.885	588	1
2_Myf6_5d.nodup_peak_2911_lociStitched	chr12	71971075	71980462	2	366	4217.5791	1117.9917	589	1
2_Myf6_5d.nodup_peak_1919_lociStitched	chr11	32393204	32398847	2	549	3934.2996	840.2427	590	1
2_Myf6_5d.nodup_peak_188_lociStitched	chr1	43250337	43260206	2	356	4500.264	1407.3194	591	1
2_Myf6_5d.nodup_peak_4205_lociStitched	chr15	25915110	25916184	2	548	3362.5866	286.9728	592	1
2_Myf6_5d.nodup_peak_2712_lociStitched	chr12	9109843	9114016	2	460	3622.5813	562.5204	593	1
3_Myf6_5d.nodup_peak_8299_lociStitched	chr3	101494192	101497803	3	619	3639.888	583.1765	594	1
2_Myf6_5d.nodup_peak_2446_lociStitched	chr11	102628641	102637202	2	361	4018.5334	969.9613	595	1
2_Myf6_5d.nodup_peak_5957_lociStitched	chr18	23511847	23517191	2	326	3789.4304	746.5568	596	1
2_Myf6_5d.nodup_peak_509_lociStitched	chr1	92340763	92344077	2	459	3548.6312	506.0478	597	1
3_Myf6_5d.nodup_peak_2615_lociStitched	chr11	119496173	119503819	3	928	4050.8508	1013.095	598	1
2_Myf6_5d.nodup_peak_560_lociStitched	chr1	118479347	118483851	2	359	3551.404	514.8072	599	1
2_Myf6_5d.nodup_peak_2104_lociStitched	chr11	67105672	67107259	2	525	3280.9638	250.9047	600	1
3_Myf6_5d.nodup_peak_11141_lociStitched	chr7	19540882	19552754	3	407	3927.2576	898.7104	601	1
2_Myf6_5d.nodup_peak_5221_lociStitched	chr16	91841335	91848065	2	436	3790.336	766.547	602	1
2_Myf6_5d.nodup_peak_6593_lociStitched	chr19	37910030	37914645	2	386	3507.8615	489.6515	603	1
2_Myf6_5d.nodup_peak_3831_lociStitched	chr13	110907640	110913972	2	294	3874.5508	860.5188	604	1
3_Myf6_5d.nodup_peak_9089_lociStitched	chr4	117830129	117839515	3	488	4043.4888	1034.3372	605	1
2_Myf6_5d.nodup_peak_5973_lociStitched	chr18	32345390	32348662	2	436	3572.0424	573.9088	606	1
2_Myf6_5d.nodup_peak_12682_lociStitched	chr9	14590757	14597011	2	331	3586.0436	594.7554	607	1
2_Myf6_5d.nodup_peak_3721_lociStitched	chr13	93989353	93997099	2	366	3958.206	968.25	608	1
2_Myf6_5d.nodup_peak_11147_lociStitched	chr7	19777267	19790034	2	371	3798.1825	809.4278	609	1
2_Myf6_5d.nodup_peak_6697_lociStitched	chr19	53711029	53712936	2	615	3290.7192	304.7386	610	1
2_Myf6_5d.nodup_peak_7234_lociStitched	chr2	77174365	77177767	2	342	3297.2184	333.396	611	1
2_Myf6_5d.nodup_peak_12944_lociStitched	chr9	58272507	58275680	2	341	3438.5801	475.95	612	1
2_Myf6_5d.nodup_peak_2226_lociStitched	chr11	78156341	78162795	2	448	3884.0172	930.6668	613	1
2_Myf6_5d.nodup_peak_13414_lociStitched	chr9	123754440	123763170	2	362	3799.296	852.048	614	1
2_Myf6_5d.nodup_peak_4575_lociStitched	chr15	81031814	81038706	2	487	3944.2916	1005.5428	615	1
4_Myf6_5d.nodup_peak_617_lociStitched	chr1	131344632	131359815	4	586	4407.6249	1472.751	616	1
2_Myf6_5d.nodup_peak_7840_lociStitched	chr2	173286207	173290200	2	422	3394.05	462.3894	617	1
2_Myf6_5d.nodup_peak_637_lociStitched	chr1	132263876	132268237	2	299	3465.2506	539.8918	618	1
2_Myf6_5d.nodup_peak_8777_lociStitched	chr4	49584395	49587190	2	378	3316.547	394.3745	619	1
2_Myf6_5d.nodup_peak_3604_lociStitched	chr13	60007674	60012792	2	532	3612.2844	693.489	620	1
2_Myf6_5d.nodup_peak_4602_lociStitched	chr15	83265384	83273325	2	252	4098.3501	1180.8267	621	1
3_Myf6_5d.nodup_peak_6874_lociStitched	chr2	27096099	27109102	3	487	4409.3173	1507.0477	622	1
4_Myf6_5d.nodup_peak_1574_lociStitched	chr10	86313551	86322307	4	688	3986.6068	1089.2464	623	1
2_Myf6_5d.nodup_peak_8740_lociStitched	chr4	45436467	45445157	2	564	3993.924	1107.975	624	1
2_Myf6_5d.nodup_peak_5522_lociStitched	chr17	29409734	29416079	2	664	3666.141	780.435	625	1
3_Myf6_5d.nodup_peak_5588_lociStitched	chr17	37018355	37039611	3	510	4944.1456	2059.7064	626	1
3_Myf6_5d.nodup_peak_1411_lociStitched	chr10	69611441	69629071	3	595	4797.123	1912.855	627	1
2_Myf6_5d.nodup_peak_13247_lociStitched	chr9	103430490	103432571	2	543	3152.2988	270.53	628	1
3_Myf6_5d.nodup_peak_443_lociStitched	chr1	89114402	89120575	3	679	3712.4422	843.2318	629	1
2_Myf6_5d.nodup_peak_6015_lociStitched	chr18	36408846	36411836	2	386	3127.839	261.625	630	1
2_Myf6_5d.nodup_peak_10620_lociStitched	chr6	72144429	72154235	2	337	4122.4424	1259.0904	631	1
3_Myf6_5d.nodup_peak_1235_lociStitched	chr10	40069350	40080756	3	480	4532.7444	1670.979	632	1
2_Myf6_5d.nodup_peak_3219_lociStitched	chr12	112951214	112961659	2	383	4049.5265	1202.2195	633	1
2_Myf6_5d.nodup_peak_597_lociStitched	chr1	128782745	128787647	2	373	3338.7522	492.651	634	1
4_Myf6_5d.nodup_peak_12799_lociStitched	chr9	40458654	40469746	4	806	3786.8088	943.9292	635	1
3_Myf6_5d.nodup_peak_2196_lociStitched	chr11	75566922	75578971	3	509	4214.7402	1373.586	636	1
2_Myf6_5d.nodup_peak_5605_lociStitched	chr17	44647898	44654694	2	272	3714.6936	876.684	637	1
2_Myf6_5d.nodup_peak_5094_lociStitched	chr16	45796833	45799473	2	530	3181.992	346.896	638	1
2_Myf6_5d.nodup_peak_8129_lociStitched	chr3	68608913	68610210	2	395	3055.2132	238.5183	639	1
3_Myf6_5d.nodup_peak_11005_lociStitched	chr6	134040352	134050611	3	546	3856.3581	1043.3403	640	1
2_Myf6_5d.nodup_peak_2270_lociStitched	chr11	84077070	84080247	2	382	3200.8275	392.6772	641	1
2_Myf6_5d.nodup_peak_9790_lociStitched	chr5	63949189	63957892	2	402	3967.6977	1160.1099	642	1
3_Myf6_5d.nodup_peak_31_lociStitched	chr1	13224925	13240732	3	654	4652.0001	1844.6769	643	1
2_Myf6_5d.nodup_peak_9539_lociStitched	chr5	15966887	15972062	2	594	3456.9	650.4975	644	1
2_Myf6_5d.nodup_peak_5557_lociStitched	chr17	31888682	31893034	2	354	3330.5856	526.1568	645	1
3_Myf6_5d.nodup_peak_4067_lociStitched	chr14	75835086	75842032	3	467	3570.244	767.533	646	1
2_Myf6_5d.nodup_peak_11941_lociStitched	chr8	11689972	11692107	2	513	3126.2805	325.1605	647	1
3_Myf6_5d.nodup_peak_9671_lociStitched	chr5	35070938	35074231	3	691	3215.9438	427.4314	648	1
2_Myf6_5d.nodup_peak_2047_lociStitched	chr11	59412121	59422293	2	359	4274.2744	1500.37	649	1
2_Myf6_5d.nodup_peak_10213_lociStitched	chr5	134249184	134252148	2	317	3121.6848	365.4612	650	1
2_Myf6_5d.nodup_peak_3107_lociStitched	chr12	99341812	99354056	2	309	4143.3696	1390.9184	651	1
2_Myf6_5d.nodup_peak_6499_lociStitched	chr19	23520678	23532960	2	506	3935.1528	1188.8976	652	1
2_Myf6_5d.nodup_peak_3828_lociStitched	chr13	110534636	110542618	2	385	3590.3036	850.8812	653	1
2_Myf6_5d.nodup_peak_12468_lociStitched	chr8	117302175	117314839	2	363	3771.3392	1037.1816	654	1
3_Myf6_5d.nodup_peak_935_lociStitched	chr1	182052466	182055480	3	545	3022.4392	291.7552	655	1
2_Myf6_5d.nodup_peak_4467_lociStitched	chr15	73466732	73470373	2	289	3376.6634	647.0057	656	1
5_Myf6_5d.nodup_peak_3498_lociStitched	chr13	46858277	46873036	5	1018	4228.4535	1512.7975	657	1
2_Myf6_5d.nodup_peak_9345_lociStitched	chr4	139271645	139280822	2	508	3676.3062	967.2558	658	1
2_Myf6_5d.nodup_peak_4512_lociStitched	chr15	77029535	77031589	2	385	3201.9806	493.1654	659	1
3_Myf6_5d.nodup_peak_3045_lociStitched	chr12	85970065	85971885	3	485	3025.568	320.866	660	1
2_Myf6_5d.nodup_peak_5192_lociStitched	chr16	84783441	84791084	2	283	3437.0571	747.4854	661	1
2_Myf6_5d.nodup_peak_50_lociStitched	chr1	16996836	17001593	2	312	3393.6438	707.8416	662	1
2_Myf6_5d.nodup_peak_11351_lociStitched	chr7	66571910	66580895	2	387	3491.571	807.7515	663	1
3_Myf6_5d.nodup_peak_4086_lociStitched	chr14	78539876	78549040	3	449	3769.1532	1091.4324	664	1
2_Myf6_5d.nodup_peak_253_lociStitched	chr1	59431171	59434286	2	302	3081.0465	403.704	665	1
3_Myf6_5d.nodup_peak_5908_lociStitched	chr18	6280671	6281902	3	695	2868.23	193.5132	666	1
2_Myf6_5d.nodup_peak_2412_lociStitched	chr11	100388032	100390458	2	366	2945.4066	279.4752	667	1
3_Myf6_5d.nodup_peak_1642_lociStitched	chr10	98619279	98638498	3	504	4989.2524	2325.499	668	1
2_Myf6_5d.nodup_peak_3075_lociStitched	chr12	91068345	91070883	2	410	3007.53	344.1528	669	1
2_Myf6_5d.nodup_peak_7166_lociStitched	chr2	68871136	68874335	2	430	2995.2237	340.3736	670	1
3_Myf6_5d.nodup_peak_5822_lociStitched	chr17	81416824	81424880	3	519	3388.3536	737.124	671	1
2_Myf6_5d.nodup_peak_6201_lociStitched	chr18	65133118	65137991	2	390	3121.1565	479.5032	672	1
2_Myf6_5d.nodup_peak_1356_lociStitched	chr10	61747404	61759755	2	419	3962.2008	1331.4378	673	1
3_Myf6_5d.nodup_peak_11018_lociStitched	chr6	134753965	134774203	3	517	4411.884	1791.063	674	1
3_Myf6_5d.nodup_peak_4534_lociStitched	chr15	78832905	78836595	3	499	3138.345	523.611	675	1
3_Myf6_5d.nodup_peak_6952_lociStitched	chr2	31526729	31539033	3	453	3739.1856	1124.5856	676	1
2_Myf6_5d.nodup_peak_12070_lociStitched	chr8	45830249	45834239	2	546	3143.322	529.473	677	1
2_Myf6_5d.nodup_peak_4844_lociStitched	chr16	14444970	14457387	2	358	3826.9194	1214.3826	678	1
2_Myf6_5d.nodup_peak_7530_lociStitched	chr2	131696536	131706772	2	348	3778.1076	1173.0456	679	1
2_Myf6_5d.nodup_peak_4746_lociStitched	chr15	103089580	103094048	2	467	3369.3188	764.4748	680	1
2_Myf6_5d.nodup_peak_10115_lociStitched	chr5	122439449	122448141	2	494	3449.8548	846.6008	681	1
3_Myf6_5d.nodup_peak_9664_lociStitched	chr5	34977006	34989618	3	451	4143.042	1541.1864	682	1
2_Myf6_5d.nodup_peak_11592_lociStitched	chr7	101095633	101101421	2	542	3219.2856	632.6284	683	1
2_Myf6_5d.nodup_peak_7108_lociStitched	chr2	58708857	58711867	2	407	2988.629	408.156	684	1
3_Myf6_5d.nodup_peak_3772_lociStitched	chr13	99398388	99405649	3	596	3314.6465	737.7176	685	1
2_Myf6_5d.nodup_peak_12866_lociStitched	chr9	49654831	49663445	2	353	3562.7504	993.1942	686	1
2_Myf6_5d.nodup_peak_4994_lociStitched	chr16	31198434	31210341	2	373	3940.0263	1374.0678	687	1
2_Myf6_5d.nodup_peak_282_lociStitched	chr1	63190956	63199690	2	369	3523.2956	960.74	688	1
2_Myf6_5d.nodup_peak_11095_lociStitched	chr7	6152154	6159906	2	282	3251.964	692.2536	689	1
2_Myf6_5d.nodup_peak_7121_lociStitched	chr2	59826823	59829437	2	336	2830.4392	271.3332	690	1
2_Myf6_5d.nodup_peak_9638_lociStitched	chr5	31966842	31968553	2	367	2839.4045	284.026	691	1
2_Myf6_5d.nodup_peak_12173_lociStitched	chr8	71303572	71306296	2	351	2883.0816	327.9696	692	1
2_Myf6_5d.nodup_peak_432_lociStitched	chr1	87486589	87492485	2	330	3412.0152	870.2496	693	1
2_Myf6_5d.nodup_peak_2179_lociStitched	chr11	74867290	74871176	2	274	3038.0748	497.7966	694	1
2_Myf6_5d.nodup_peak_2481_lociStitched	chr11	105282589	105289962	2	344	3430.6569	890.6584	695	1
2_Myf6_5d.nodup_peak_2795_lociStitched	chr12	31965910	31973750	2	349	3430.784	892.192	696	1
2_Myf6_5d.nodup_peak_1053_lociStitched	chr10	3414926	3422634	2	399	3505.5984	968.8956	697	1
2_Myf6_5d.nodup_peak_6730_lociStitched	chr19	56367898	56374158	2	380	3488.072	957.78	698	1
3_Myf6_5d.nodup_peak_5141_lociStitched	chr16	57349192	57369859	3	781	4803.0108	2287.8369	699	1
3_Myf6_5d.nodup_peak_9766_lociStitched	chr5	53262122	53274235	3	879	3764.7204	1250.0616	700	1
2_Myf6_5d.nodup_peak_1915_lociStitched	chr11	32316253	32320978	2	519	3095.82	589.68	701	1
2_Myf6_5d.nodup_peak_2552_lociStitched	chr11	115510318	115517351	2	435	3431.4007	927.6527	702	1
5_Myf6_5d.nodup_peak_2643_lociStitched	chr11	120260094	120269823	5	909	3618.2151	1115.9163	703	1
2_Myf6_5d.nodup_peak_6126_lociStitched	chr18	57208704	57212539	2	540	2874.3325	373.529	704	1
2_Myf6_5d.nodup_peak_904_lociStitched	chr1	179586528	179592411	2	327	3150.3465	656.5428	705	1
4_Myf6_5d.nodup_peak_3570_lociStitched	chr13	55484685	55502698	4	686	3916.0262	1424.8283	706	1
2_Myf6_5d.nodup_peak_6143_lociStitched	chr18	60595286	60606402	2	397	3401.496	915.9584	707	1
2_Myf6_5d.nodup_peak_3531_lociStitched	chr13	51313569	51314808	2	430	2697.7986	212.8602	708	1
2_Myf6_5d.nodup_peak_609_lociStitched	chr1	131078797	131086213	2	452	3358.7064	875.8296	709	1
2_Myf6_5d.nodup_peak_11594_lociStitched	chr7	101460288	101465260	2	872	2935.4688	453.4464	710	1
2_Myf6_5d.nodup_peak_7939_lociStitched	chr3	27503723	27505888	2	353	2791.984	310.894	711	1
2_Myf6_5d.nodup_peak_11123_lociStitched	chr7	16947995	16955979	2	587	3058.6704	578.0416	712	1
2_Myf6_5d.nodup_peak_7888_lociStitched	chr3	7453364	7462405	2	364	3523.2777	1044.2355	713	1
2_Myf6_5d.nodup_peak_1072_lociStitched	chr10	7145686	7149936	2	376	3695.8	1225.275	714	1
2_Myf6_5d.nodup_peak_5623_lociStitched	chr17	45867411	45872448	2	302	2948.1561	481.0335	715	1
2_Myf6_5d.nodup_peak_6244_lociStitched	chr18	68712225	68719080	2	455	3306.852	839.7375	716	1
3_Myf6_5d.nodup_peak_2570_lociStitched	chr11	116285835	116296599	3	727	3563.9604	1096.8516	717	1
2_Myf6_5d.nodup_peak_9812_lociStitched	chr5	65093807	65096357	2	414	2841.21	376.635	718	1
