#Myog_60hr_MT_peaks Enhancers
#Created from DYSE_OUT_1906232025_2/ROSE_OUTPUT/Myog_60hr_MT_peaks/Myog_60hr_MT_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X2d_myotH3K27ac.bam
#Using cutoff of 5524.7346 for Super-Enhancers
#Created on Jun 23 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X2d_myotH3K27ac.bam	Input_MT_2d.bam	enhancerRank	isSuper
5_Myog_60hr_MT_peak_5573_lociStitched	chr11	46062215	46073314	5	1234	11486.3551	1273.0553	475	1
3_Myog_60hr_MT_peak_27038_lociStitched	chr4	15209317	15214919	3	671	10891.9686	680.0828	476	1
5_Myog_60hr_MT_peak_1643_lociStitched	chr1	133765430	133801147	5	1032	13911.7715	3703.8529	477	1
9_Myog_60hr_MT_peak_14905_lociStitched	chr15	83571631	83607340	9	2550	14822.8059	4617.1737	478	1
2_Myog_60hr_MT_peak_35926_lociStitched	chr7	89559220	89563771	2	312	10670.7297	469.6632	479	1
3_Myog_60hr_MT_peak_21289_lociStitched	chr19	44377725	44388876	3	779	11448.7317	1266.7536	480	1
3_Myog_60hr_MT_peak_13348_lociStitched	chr15	7921237	7934432	3	701	11959.948	1780.0055	481	1
4_Myog_60hr_MT_peak_37468_lociStitched	chr8	13665621	13673565	4	856	10973.8416	802.344	482	1
2_Myog_60hr_MT_peak_40121_lociStitched	chr9	35421152	35427941	2	674	10949.9781	811.9644	483	1
3_Myog_60hr_MT_peak_11209_lociStitched	chr13	60347879	60365289	3	771	11985.044	1850.683	484	1
4_Myog_60hr_MT_peak_7084_lociStitched	chr11	96400053	96414281	4	1001	11873.266	1741.5072	485	1
5_Myog_60hr_MT_peak_26845_lociStitched	chr3	148622199	148645206	5	1081	12571.0248	2454.8469	486	1
5_Myog_60hr_MT_peak_31896_lociStitched	chr5	139196960	139225520	5	3023	13337.52	3224.424	487	1
11_Myog_60hr_MT_peak_14861_lociStitched	chr15	83154397	83169885	11	2838	12099.2256	1997.952	488	1
7_Myog_60hr_MT_peak_9390_lociStitched	chr12	84174157	84198470	7	3126	12749.7372	2667.1361	489	1
4_Myog_60hr_MT_peak_14636_lociStitched	chr15	79323676	79335503	4	1480	11545.5174	1493.7501	490	1
1_Myog_60hr_MT_peak_37538_lociStitched	chr8	19784559	19785239	1	681	10721.9	676.056	491	1
5_Myog_60hr_MT_peak_7507_lociStitched	chr11	102615689	102644155	5	2283	12855.2456	2826.6738	492	1
2_Myog_60hr_MT_peak_28189_lociStitched	chr4	117120483	117130858	2	466	11072.2	1045.8	493	1
10_Myog_60hr_MT_peak_38697_lociStitched	chr8	95374546	95422465	10	3224	16072.0326	6076.1292	494	1
7_Myog_60hr_MT_peak_33624_lociStitched	chr6	112848816	112879557	7	2541	13089.5178	3098.6928	495	1
5_Myog_60hr_MT_peak_17176_lociStitched	chr17	9747994	9759765	5	1464	11137.7202	1160.6206	496	1
6_Myog_60hr_MT_peak_12337_lociStitched	chr14	33246974	33265089	6	1139	11791.0535	1818.746	497	1
3_Myog_60hr_MT_peak_861_lociStitched	chr1	78532243	78538741	3	1454	10769.7852	797.9544	498	1
7_Myog_60hr_MT_peak_10145_lociStitched	chr12	113124492	113148895	7	3472	12091.6865	2140.1431	499	1
7_Myog_60hr_MT_peak_23003_lociStitched	chr2	71644103	71667990	7	1517	12483.3462	2532.022	500	1
4_Myog_60hr_MT_peak_3251_lociStitched	chr10	39308239	39322396	4	989	11754.5571	1822.0059	501	1
4_Myog_60hr_MT_peak_10964_lociStitched	chr13	52065353	52080305	4	1187	11263.3416	1403.9928	502	1
3_Myog_60hr_MT_peak_21796_lociStitched	chr2	6872215	6877461	3	1298	10539.214	679.8816	503	1
4_Myog_60hr_MT_peak_22654_lociStitched	chr2	35898731	35911027	4	1115	11339.3712	1485.3568	504	1
5_Myog_60hr_MT_peak_13627_lociStitched	chr15	34043882	34057815	5	1017	11890.4222	2057.9041	505	1
7_Myog_60hr_MT_peak_35517_lociStitched	chr7	67459513	67500703	7	2762	12740.067	2912.133	506	1
3_Myog_60hr_MT_peak_23031_lociStitched	chr2	72308958	72321057	3	911	10972.5831	1149.405	507	1
3_Myog_60hr_MT_peak_29318_lociStitched	chr4	143279840	143295078	3	762	11236.5012	1417.134	508	1
2_Myog_60hr_MT_peak_8827_lociStitched	chr12	33175938	33182256	2	445	10580.1228	779.6412	509	1
2_Myog_60hr_MT_peak_7802_lociStitched	chr11	112974951	112982316	2	545	10658.628	883.0635	510	1
3_Myog_60hr_MT_peak_37673_lociStitched	chr8	27055320	27066388	3	446	10821.1836	1054.7804	511	1
2_Myog_60hr_MT_peak_26146_lociStitched	chr3	98374220	98378523	2	224	10263.5156	499.148	512	1
3_Myog_60hr_MT_peak_25682_lociStitched	chr3	81910598	81918418	3	450	10755.628	997.832	513	1
6_Myog_60hr_MT_peak_7581_lociStitched	chr11	103375328	103409271	6	1342	13550.0456	3811.7989	514	1
6_Myog_60hr_MT_peak_18302_lociStitched	chr17	46266153	46277914	6	1766	10795.4219	1065.5466	515	1
3_Myog_60hr_MT_peak_17053_lociStitched	chr17	6172924	6179823	3	653	10587.2054	863.0649	516	1
5_Myog_60hr_MT_peak_5497_lociStitched	chr11	32374672	32398771	5	936	12435.084	2740.0563	517	1
11_Myog_60hr_MT_peak_28200_lociStitched	chr4	117304291	117343007	11	2413	13151.8252	3457.3388	518	1
8_Myog_60hr_MT_peak_14028_lociStitched	chr15	59091002	59109536	8	2017	12087.8748	2405.7132	519	1
5_Myog_60hr_MT_peak_8313_lociStitched	chr11	119856036	119891681	5	831	13092.4085	3414.791	520	1
4_Myog_60hr_MT_peak_30796_lociStitched	chr5	96036235	96042829	4	1145	10314.3348	645.5526	521	1
10_Myog_60hr_MT_peak_2106_lociStitched	chr1	157062474	157101823	10	2344	13433.7486	3773.5691	522	1
3_Myog_60hr_MT_peak_18452_lociStitched	chr17	53587173	53596768	3	616	10651.4095	1009.394	523	1
3_Myog_60hr_MT_peak_19690_lociStitched	chr18	47166280	47170401	3	931	10115.4066	474.3271	524	1
4_Myog_60hr_MT_peak_18627_lociStitched	chr17	65648847	65666761	4	801	11597.5236	1968.7486	525	1
2_Myog_60hr_MT_peak_14466_lociStitched	chr15	77156583	77163843	2	1016	10700.514	1092.63	526	1
6_Myog_60hr_MT_peak_20582_lociStitched	chr19	5928171	5945512	6	2205	11550.8401	1995.9491	527	1
7_Myog_60hr_MT_peak_36280_lociStitched	chr7	110619067	110654652	7	1544	12664.7015	3113.6875	528	1
3_Myog_60hr_MT_peak_23870_lociStitched	chr2	130488604	130497224	3	938	10556.052	1018.884	529	1
5_Myog_60hr_MT_peak_1544_lociStitched	chr1	131419418	131436893	5	886	11619.1275	2083.02	530	1
4_Myog_60hr_MT_peak_40139_lociStitched	chr9	37053097	37066473	4	756	10829.2096	1312.1856	531	1
5_Myog_60hr_MT_peak_18278_lociStitched	chr17	45994628	46036814	5	2551	13322.3388	3809.3958	532	1
6_Myog_60hr_MT_peak_15042_lociStitched	chr15	86065006	86090328	6	1298	12468.5528	2965.2062	533	1
3_Myog_60hr_MT_peak_2656_lociStitched	chr1	186444778	186457362	3	654	11037.4264	1550.3488	534	1
4_Myog_60hr_MT_peak_39341_lociStitched	chr8	122139900	122152879	4	775	10531.1606	1083.7465	535	1
5_Myog_60hr_MT_peak_21523_lociStitched	chr19	53408435	53414622	5	801	10081.7165	637.261	536	1
8_Myog_60hr_MT_peak_36294_lociStitched	chr7	110732291	110754295	8	1921	11435.4788	2011.1656	537	1
7_Myog_60hr_MT_peak_28754_lociStitched	chr4	133378244	133407805	7	2228	12202.7808	2790.5584	538	1
5_Myog_60hr_MT_peak_38940_lociStitched	chr8	110789160	110797419	5	1324	10081.7613	698.7114	539	1
10_Myog_60hr_MT_peak_22632_lociStitched	chr2	35651578	35682288	10	1941	12302.426	2948.16	540	1
10_Myog_60hr_MT_peak_33514_lociStitched	chr6	100157476	100191109	10	3195	12632.5548	3296.034	541	1
10_Myog_60hr_MT_peak_8927_lociStitched	chr12	54252137	54293598	10	2981	13192.8902	3876.6035	542	1
5_Myog_60hr_MT_peak_7627_lociStitched	chr11	104561096	104578329	5	1507	11223.8529	1933.5426	543	1
5_Myog_60hr_MT_peak_5944_lociStitched	chr11	59628307	59641086	5	1831	10669.1871	1391.6331	544	1
3_Myog_60hr_MT_peak_11305_lociStitched	chr13	70724732	70731693	3	698	10060.0372	785.8969	545	1
4_Myog_60hr_MT_peak_28961_lociStitched	chr4	136165044	136178405	4	2935	10344.0862	1071.5522	546	1
7_Myog_60hr_MT_peak_14644_lociStitched	chr15	79357430	79392077	7	1973	13546.977	4278.9045	547	1
4_Myog_60hr_MT_peak_11277_lociStitched	chr13	64410646	64422878	4	858	10233.2912	971.2208	548	1
7_Myog_60hr_MT_peak_32939_lociStitched	chr6	72139890	72160139	7	2058	11333.3653	2101.8462	549	1
8_Myog_60hr_MT_peak_32015_lociStitched	chr5	142412746	142452611	8	1561	12812.611	3587.85	550	1
6_Myog_60hr_MT_peak_6584_lociStitched	chr11	78153395	78173159	6	2968	11253.6216	2055.456	551	1
13_Myog_60hr_MT_peak_10781_lociStitched	chr13	46507962	46544863	13	3096	12074.0072	2878.278	552	1
4_Myog_60hr_MT_peak_39807_lociStitched	chr8	128646568	128655079	4	779	10050.6399	860.4621	553	1
4_Myog_60hr_MT_peak_21179_lociStitched	chr19	40429095	40439212	4	950	10388.1356	1202.9113	554	1
11_Myog_60hr_MT_peak_31501_lociStitched	chr5	123975901	124007515	11	2705	12316.8144	3145.593	555	1
5_Myog_60hr_MT_peak_12116_lociStitched	chr14	25353905	25378365	5	998	11527.998	2357.944	556	1
5_Myog_60hr_MT_peak_16696_lociStitched	chr16	87567517	87579778	5	1268	10429.2066	1260.4308	557	1
3_Myog_60hr_MT_peak_26122_lociStitched	chr3	97925412	97942537	3	561	11225.4375	2066.9875	558	1
3_Myog_60hr_MT_peak_20403_lociStitched	chr19	3823893	3840619	3	1044	10870.2274	1721.1054	559	1
3_Myog_60hr_MT_peak_22862_lociStitched	chr2	59670475	59685667	3	739	10578.1896	1473.624	560	1
10_Myog_60hr_MT_peak_38914_lociStitched	chr8	110649305	110679394	10	2722	11611.3451	2515.4404	561	1
6_Myog_60hr_MT_peak_14673_lociStitched	chr15	79730309	79765668	6	2114	13302.0558	4207.721	562	1
5_Myog_60hr_MT_peak_23489_lociStitched	chr2	110179738	110193285	5	1061	10513.8267	1431.9179	563	1
2_Myog_60hr_MT_peak_27490_lociStitched	chr4	55730267	55738985	2	485	9948.1098	874.4154	564	1
6_Myog_60hr_MT_peak_2854_lociStitched	chr1	193381976	193407738	6	855	11899.4678	2846.701	565	1
4_Myog_60hr_MT_peak_28958_lociStitched	chr4	136135366	136148563	4	617	10376.8011	1348.7334	566	1
3_Myog_60hr_MT_peak_23965_lociStitched	chr2	135734101	135738765	3	751	9496.3704	471.5304	567	1
9_Myog_60hr_MT_peak_2761_lociStitched	chr1	191251459	191299849	9	2377	13907.286	4882.551	568	1
5_Myog_60hr_MT_peak_23670_lociStitched	chr2	120111215	120129824	5	922	11299.3848	2277.7416	569	1
2_Myog_60hr_MT_peak_32579_lociStitched	chr6	41026179	41033083	2	465	9898.2648	892.6872	570	1
4_Myog_60hr_MT_peak_2996_lociStitched	chr10	13983012	14000620	4	797	11320.1832	2315.452	571	1
3_Myog_60hr_MT_peak_12449_lociStitched	chr14	47352392	47367234	3	625	10554.1462	1573.252	572	1
6_Myog_60hr_MT_peak_19151_lociStitched	chr18	5380705	5397623	6	1534	10724.3202	1762.8556	573	1
3_Myog_60hr_MT_peak_12884_lociStitched	chr14	69438769	69447544	3	528	9420.84	466.83	574	1
5_Myog_60hr_MT_peak_39404_lociStitched	chr8	122537203	122556371	5	1772	10555.8176	1604.3616	575	1
7_Myog_60hr_MT_peak_23504_lociStitched	chr2	112423416	112445688	7	1591	11184.9984	2245.0176	576	1
3_Myog_60hr_MT_peak_11612_lociStitched	chr13	99225437	99239346	3	827	10316.3053	1383.9455	577	1
8_Myog_60hr_MT_peak_960_lociStitched	chr1	86487243	86522733	8	2491	12637.989	3712.254	578	1
4_Myog_60hr_MT_peak_39348_lociStitched	chr8	122180829	122187556	4	964	9405.0187	496.4526	579	1
2_Myog_60hr_MT_peak_25318_lociStitched	chr3	41288892	41296233	2	290	9666.6288	775.9437	580	1
3_Myog_60hr_MT_peak_12891_lociStitched	chr14	69657046	69665834	3	564	9360.9776	479.8248	581	1
12_Myog_60hr_MT_peak_17957_lociStitched	chr17	31821762	31846791	12	3037	11348.1486	2502.9	582	1
7_Myog_60hr_MT_peak_8283_lociStitched	chr11	119607621	119643660	7	1729	12865.923	4025.5563	583	1
3_Myog_60hr_MT_peak_4499_lociStitched	chr10	91177250	91183730	3	600	9803.592	966.816	584	1
6_Myog_60hr_MT_peak_18657_lociStitched	chr17	66364401	66378481	6	1156	10413.568	1603.712	585	1
3_Myog_60hr_MT_peak_20408_lociStitched	chr19	3923446	3926666	3	1401	9197.608	401.534	586	1
6_Myog_60hr_MT_peak_22530_lociStitched	chr2	33189207	33207394	6	1710	10914.0187	2127.879	587	1
7_Myog_60hr_MT_peak_20802_lociStitched	chr19	10286223	10308310	7	2105	11363.7615	2588.5964	588	1
5_Myog_60hr_MT_peak_28440_lociStitched	chr4	123803848	123815477	5	1212	9889.3016	1118.7098	589	1
11_Myog_60hr_MT_peak_4170_lociStitched	chr10	80937685	80969776	11	3374	12557.2083	3789.9471	590	1
3_Myog_60hr_MT_peak_30532_lociStitched	chr5	64322539	64337165	3	607	10378.6096	1645.425	591	1
6_Myog_60hr_MT_peak_3321_lociStitched	chr10	41544594	41555332	6	1402	10177.4764	1448.5562	592	1
7_Myog_60hr_MT_peak_32187_lociStitched	chr5	149228985	149267864	7	1351	12312.9793	3592.4196	593	1
4_Myog_60hr_MT_peak_16969_lociStitched	chr17	3410371	3420426	4	621	9641.7395	931.093	594	1
3_Myog_60hr_MT_peak_19503_lociStitched	chr18	35362578	35383763	3	881	10963.2375	2254.084	595	1
4_Myog_60hr_MT_peak_1054_lociStitched	chr1	89108305	89130708	4	1106	11284.3911	2578.5853	596	1
7_Myog_60hr_MT_peak_24826_lociStitched	chr2	173243261	173265121	7	2538	10816.328	2111.676	597	1
10_Myog_60hr_MT_peak_28050_lociStitched	chr4	107003889	107019362	10	2196	10479.8629	1788.6788	598	1
3_Myog_60hr_MT_peak_16586_lociStitched	chr16	57241892	57251781	3	482	9718.9092	1048.234	599	1
8_Myog_60hr_MT_peak_14927_lociStitched	chr15	84235647	84260249	8	1588	11740.0744	3070.3296	600	1
3_Myog_60hr_MT_peak_41346_lociStitched	chr9	102629130	102643388	3	739	10050.4642	1384.4518	601	1
2_Myog_60hr_MT_peak_36244_lociStitched	chr7	109628931	109637657	2	653	9438.0416	790.5756	602	1
4_Myog_60hr_MT_peak_24527_lociStitched	chr2	164850208	164874809	4	1465	11099.9712	2457.6399	603	1
4_Myog_60hr_MT_peak_3561_lociStitched	chr10	60374190	60389858	4	696	10392.5844	1753.2492	604	1
5_Myog_60hr_MT_peak_39336_lociStitched	chr8	122110397	122118811	5	1113	9370.6718	736.225	605	1
2_Myog_60hr_MT_peak_27588_lociStitched	chr4	59256040	59257921	2	484	8793.1107	183.2094	606	1
5_Myog_60hr_MT_peak_22686_lociStitched	chr2	38531127	38547179	5	1151	10026.0792	1423.8124	607	1
10_Myog_60hr_MT_peak_19028_lociStitched	chr17	86937772	86973667	10	2856	12225.837	3625.395	608	1
3_Myog_60hr_MT_peak_3501_lociStitched	chr10	59623562	59638947	3	743	10681.8055	2104.668	609	1
2_Myog_60hr_MT_peak_2304_lociStitched	chr1	172133606	172140449	2	440	9420.7581	858.1122	610	1
7_Myog_60hr_MT_peak_24500_lociStitched	chr2	164418454	164438591	7	1290	10668.5826	2120.4261	611	1
7_Myog_60hr_MT_peak_19182_lociStitched	chr18	5919784	5945619	7	1913	11049.6295	2503.4115	612	1
3_Myog_60hr_MT_peak_31717_lociStitched	chr5	134951583	134960931	3	808	9549.9168	1016.1276	613	1
7_Myog_60hr_MT_peak_11184_lociStitched	chr13	60002161	60012868	7	1708	9644.8656	1111.3866	614	1
19_Myog_60hr_MT_peak_6023_lociStitched	chr11	61014238	61081859	19	5443	14883.3821	6363.1361	615	1
11_Myog_60hr_MT_peak_34972_lociStitched	chr7	34969086	35001601	11	3362	10925.04	2425.619	616	1
6_Myog_60hr_MT_peak_29733_lociStitched	chr4	155216181	155246980	6	2262	11244.7149	2750.3507	617	1
5_Myog_60hr_MT_peak_6852_lociStitched	chr11	88105559	88119095	5	1132	9990.9216	1502.496	618	1
8_Myog_60hr_MT_peak_15699_lociStitched	chr16	4642179	4661882	8	1768	10355.8968	1873.7553	619	1
6_Myog_60hr_MT_peak_6185_lociStitched	chr11	68030884	68049614	6	1370	10494.419	2019.094	620	1
15_Myog_60hr_MT_peak_15778_lociStitched	chr16	10331247	10380017	15	5187	12426.596	3969.878	621	1
8_Myog_60hr_MT_peak_11021_lociStitched	chr13	54301189	54322667	8	1579	10509.1854	2070.4792	622	1
11_Myog_60hr_MT_peak_29521_lociStitched	chr4	149975409	150012406	11	3177	11846.4394	3437.0213	623	1
2_Myog_60hr_MT_peak_291_lociStitched	chr1	38979976	38992956	2	946	9812.88	1409.628	624	1
5_Myog_60hr_MT_peak_35879_lociStitched	chr7	84015170	84033231	5	1649	9798.0925	1406.9519	625	1
5_Myog_60hr_MT_peak_3649_lociStitched	chr10	62190925	62195776	5	1466	9043.7193	661.6764	626	1
17_Myog_60hr_MT_peak_4373_lociStitched	chr10	84338868	84402334	17	3989	15771.301	7393.789	627	1
6_Myog_60hr_MT_peak_23118_lociStitched	chr2	77109729	77127231	6	2030	10284.1752	1914.7188	628	1
4_Myog_60hr_MT_peak_25635_lociStitched	chr3	68608827	68622319	4	882	9984.08	1614.9924	629	1
6_Myog_60hr_MT_peak_16886_lociStitched	chr16	94533217	94544746	6	1519	9535.6359	1175.958	630	1
4_Myog_60hr_MT_peak_5135_lociStitched	chr11	5242152	5251419	4	686	9404.1516	1046.2443	631	1
4_Myog_60hr_MT_peak_30130_lociStitched	chr5	32721488	32729264	4	751	9303.984	965.7792	632	1
5_Myog_60hr_MT_peak_31762_lociStitched	chr5	136002496	136021738	5	935	10346.4234	2008.8648	633	1
10_Myog_60hr_MT_peak_41193_lociStitched	chr9	90182750	90204892	10	2414	10284.959	1952.9244	634	1
5_Myog_60hr_MT_peak_19449_lociStitched	chr18	33889339	33910448	5	849	10683.2649	2357.8753	635	1
3_Myog_60hr_MT_peak_22138_lociStitched	chr2	27827663	27843158	3	610	9909.0525	1586.688	636	1
7_Myog_60hr_MT_peak_8108_lociStitched	chr11	117729023	117770300	7	1406	12672.039	4358.8512	637	1
11_Myog_60hr_MT_peak_9731_lociStitched	chr12	102285991	102308726	11	3518	10562.681	2253.0385	638	1
6_Myog_60hr_MT_peak_12911_lociStitched	chr14	70074532	70107161	6	1808	11485.408	3217.2194	639	1
3_Myog_60hr_MT_peak_38881_lociStitched	chr8	108748985	108759791	3	757	9189.4224	950.928	640	1
3_Myog_60hr_MT_peak_122_lociStitched	chr1	21041019	21052881	3	883	9432.6624	1196.8758	641	1
3_Myog_60hr_MT_peak_28237_lociStitched	chr4	118015631	118017356	3	1125	8432.6625	230.9775	642	1
3_Myog_60hr_MT_peak_7633_lociStitched	chr11	104611716	104624959	3	521	9703.1461	1503.0805	643	1
3_Myog_60hr_MT_peak_8578_lociStitched	chr12	9109905	9114023	3	619	8646.1528	452.5682	644	1
5_Myog_60hr_MT_peak_9255_lociStitched	chr12	80115575	80136821	5	2282	10633.623	2445.4146	645	1
8_Myog_60hr_MT_peak_40731_lociStitched	chr9	63649924	63665671	8	2712	9556.8543	1401.483	646	1
2_Myog_60hr_MT_peak_9083_lociStitched	chr12	73031396	73040073	2	558	9208.0324	1055.9909	647	1
2_Myog_60hr_MT_peak_7577_lociStitched	chr11	103311984	103324980	2	535	9571.554	1420.4628	648	1
10_Myog_60hr_MT_peak_40626_lociStitched	chr9	61421706	61456013	10	2459	10758.6752	2610.7627	649	1
6_Myog_60hr_MT_peak_24140_lociStitched	chr2	152901424	152914727	6	2053	9353.3393	1210.573	650	1
4_Myog_60hr_MT_peak_5167_lociStitched	chr11	5840400	5867419	4	841	10802.1962	2666.7753	651	1
4_Myog_60hr_MT_peak_10437_lociStitched	chr13	30186585	30199881	4	660	9522.5952	1389.432	652	1
2_Myog_60hr_MT_peak_13878_lociStitched	chr15	55256084	55265772	2	630	9630.8408	1521.016	653	1
3_Myog_60hr_MT_peak_15387_lociStitched	chr15	99376290	99399824	3	506	11246.8986	3148.8492	654	1
3_Myog_60hr_MT_peak_9473_lociStitched	chr12	85602229	85607802	3	664	8812.5849	726.7192	655	1
5_Myog_60hr_MT_peak_13640_lociStitched	chr15	34407239	34412811	5	844	8938.0452	856.9736	656	1
14_Myog_60hr_MT_peak_5124_lociStitched	chr11	5168544	5203346	14	3930	11495.1006	3421.0366	657	1
3_Myog_60hr_MT_peak_30524_lociStitched	chr5	64196774	64207153	3	925	9267.4091	1241.3284	658	1
5_Myog_60hr_MT_peak_41786_lociStitched	chr9	120519043	120532346	5	973	9051.3612	1038.9643	659	1
11_Myog_60hr_MT_peak_39144_lociStitched	chr8	120212621	120231426	11	2948	9560.462	1592.7835	660	1
3_Myog_60hr_MT_peak_37913_lociStitched	chr8	61185320	61194639	3	753	8891.2579	925.3767	661	1
4_Myog_60hr_MT_peak_22700_lociStitched	chr2	38941980	38956440	4	831	9485.76	1547.22	662	1
3_Myog_60hr_MT_peak_22545_lociStitched	chr2	33343560	33353707	3	499	9066.3445	1134.4346	663	1
6_Myog_60hr_MT_peak_2965_lociStitched	chr10	12816935	12836283	6	1567	10324.0928	2430.1088	664	1
6_Myog_60hr_MT_peak_6511_lociStitched	chr11	76487139	76497907	6	1660	9086.0384	1193.0944	665	1
5_Myog_60hr_MT_peak_25467_lociStitched	chr3	55191675	55207953	5	1573	9853.0734	1961.499	666	1
14_Myog_60hr_MT_peak_10091_lociStitched	chr12	112776975	112806423	14	3038	11243.2464	3360.0168	667	1
2_Myog_60hr_MT_peak_35663_lociStitched	chr7	75372011	75379855	2	580	8632.322	749.102	668	1
4_Myog_60hr_MT_peak_40117_lociStitched	chr9	35360496	35372697	4	1203	9070.2234	1192.0377	669	1
2_Myog_60hr_MT_peak_30609_lociStitched	chr5	66535146	66545869	2	244	9151.0082	1298.5553	670	1
2_Myog_60hr_MT_peak_11300_lociStitched	chr13	70650086	70654584	2	318	8395.517	556.4026	671	1
6_Myog_60hr_MT_peak_6977_lociStitched	chr11	94133346	94145334	6	1638	8923.8672	1089.7092	672	1
2_Myog_60hr_MT_peak_24245_lociStitched	chr2	155879001	155885689	2	638	8652.9344	819.28	673	1
3_Myog_60hr_MT_peak_12693_lociStitched	chr14	61155345	61173462	3	887	9710.712	1895.0382	674	1
2_Myog_60hr_MT_peak_29914_lociStitched	chr5	21144480	21148597	2	545	8355.4515	548.7961	675	1
8_Myog_60hr_MT_peak_38195_lociStitched	chr8	72566044	72589566	8	3188	10074.4726	2279.2818	676	1
7_Myog_60hr_MT_peak_20946_lociStitched	chr19	23133269	23136751	7	2299	8093.909	315.4692	677	1
4_Myog_60hr_MT_peak_5814_lociStitched	chr11	55005146	55027448	4	1017	10225.467	2448.7596	678	1
8_Myog_60hr_MT_peak_17758_lociStitched	chr17	28223907	28257300	8	1914	10792.6176	3018.7272	679	1
5_Myog_60hr_MT_peak_7168_lociStitched	chr11	97888562	97909173	5	906	9944.8075	2178.5827	680	1
4_Myog_60hr_MT_peak_13054_lociStitched	chr14	76947261	76959193	4	799	9129.1732	1369.7936	681	1
9_Myog_60hr_MT_peak_9983_lociStitched	chr12	111691637	111705889	9	1658	9196.8156	1445.1528	682	1
2_Myog_60hr_MT_peak_13474_lociStitched	chr15	25869190	25877199	2	720	9014.9304	1267.8247	683	1
5_Myog_60hr_MT_peak_8474_lociStitched	chr11	121502057	121530066	5	1173	10590.2029	2845.7144	684	1
4_Myog_60hr_MT_peak_32039_lociStitched	chr5	142916652	142929667	4	1236	9131.324	1399.1125	685	1
5_Myog_60hr_MT_peak_34322_lociStitched	chr6	149343997	149366115	5	719	10238.4222	2510.393	686	1
2_Myog_60hr_MT_peak_10654_lociStitched	chr13	41401730	41405303	2	495	8057.115	340.8642	687	1
3_Myog_60hr_MT_peak_19130_lociStitched	chr18	4969822	4980519	3	722	8690.2428	981.9846	688	1
3_Myog_60hr_MT_peak_10976_lociStitched	chr13	52175728	52188162	3	901	8894.0402	1188.6904	689	1
5_Myog_60hr_MT_peak_33319_lociStitched	chr6	90757708	90765109	5	1208	8430.4791	732.699	690	1
6_Myog_60hr_MT_peak_26508_lociStitched	chr3	122430674	122440378	6	1023	8539.52	849.1	691	1
5_Myog_60hr_MT_peak_35287_lociStitched	chr7	48870161	48888214	5	1706	9219.6671	1563.3898	692	1
6_Myog_60hr_MT_peak_24715_lociStitched	chr2	167672369	167698089	6	3298	10331.724	2677.452	693	1
6_Myog_60hr_MT_peak_41476_lociStitched	chr9	107611390	107626907	6	2072	9023.1355	1399.6334	694	1
3_Myog_60hr_MT_peak_27751_lociStitched	chr4	82641098	82645960	3	396	8121.971	508.5652	695	1
2_Myog_60hr_MT_peak_27673_lociStitched	chr4	64078106	64084140	2	272	8354.073	743.3888	696	1
5_Myog_60hr_MT_peak_10604_lociStitched	chr13	37778333	37801893	5	858	9831.588	2226.42	697	1
7_Myog_60hr_MT_peak_1115_lociStitched	chr1	90148308	90166735	7	2368	9451.2083	1861.127	698	1
3_Myog_60hr_MT_peak_21351_lociStitched	chr19	46223237	46234719	3	492	8856.0666	1272.2056	699	1
9_Myog_60hr_MT_peak_5710_lociStitched	chr11	52251890	52275027	9	1866	10145.5745	2565.8933	700	1
20_Myog_60hr_MT_peak_39211_lociStitched	chr8	120484505	120564819	20	7187	13557.0032	6015.5186	701	1
3_Myog_60hr_MT_peak_15260_lociStitched	chr15	97089593	97105145	3	641	9751.104	2209.9392	702	1
6_Myog_60hr_MT_peak_35641_lociStitched	chr7	74391347	74417459	6	1435	9530.88	1992.3456	703	1
3_Myog_60hr_MT_peak_19355_lociStitched	chr18	24095324	24112194	3	608	9626.022	2096.941	704	1
3_Myog_60hr_MT_peak_18689_lociStitched	chr17	67978961	67996494	3	675	9339.8291	1821.6787	705	1
5_Myog_60hr_MT_peak_23271_lociStitched	chr2	92047692	92067177	5	924	9535.959	2043.9765	706	1
11_Myog_60hr_MT_peak_10065_lociStitched	chr12	112651879	112701811	11	4244	11888.8092	4399.0092	707	1
5_Myog_60hr_MT_peak_14553_lociStitched	chr15	78503954	78512313	5	1598	8568.8109	1112.5829	708	1
4_Myog_60hr_MT_peak_19118_lociStitched	chr18	4503592	4523255	4	1059	9251.4415	1805.0634	709	1
3_Myog_60hr_MT_peak_40103_lociStitched	chr9	35145158	35156670	3	1162	8525.7872	1082.128	710	1
5_Myog_60hr_MT_peak_19602_lociStitched	chr18	38200134	38212916	5	2026	8921.836	1478.8774	711	1
4_Myog_60hr_MT_peak_31400_lociStitched	chr5	121685155	121693064	4	734	8238.0144	795.6454	712	1
4_Myog_60hr_MT_peak_28111_lociStitched	chr4	109126953	109138791	4	802	8763.6714	1324.6722	713	1
11_Myog_60hr_MT_peak_23392_lociStitched	chr2	102112017	102142627	11	2989	10367.607	2935.499	714	1
3_Myog_60hr_MT_peak_25692_lociStitched	chr3	83446143	83450933	3	630	8114.739	702.214	715	1
5_Myog_60hr_MT_peak_27231_lociStitched	chr4	42945172	42959649	5	2271	8644.2167	1234.8881	716	1
