REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	2d_myotH3K27ac.bam	Input_MT_2d.bam
1_Myog_60hr_MT_peak_26935_lociStitched	chr4	6065654	6065925	1	272	23.2247	31.3276
1_Myog_60hr_MT_peak_9485_lociStitched	chr12	85792904	85793175	1	272	210.2147	35.6907
1_Myog_60hr_MT_peak_28082_lociStitched	chr4	107962037	107962308	1	272	46.4494	13.821
1_Myog_60hr_MT_peak_2207_lociStitched	chr1	165976689	165976960	1	272	175.4725	23.6583
1_Myog_60hr_MT_peak_19608_lociStitched	chr18	38494870	38495141	1	272	45.1757	35.8262
1_Myog_60hr_MT_peak_8774_lociStitched	chr12	31252348	31252619	1	272	179.5104	32.0864
1_Myog_60hr_MT_peak_20114_lociStitched	chr18	70119395	70119666	1	272	126.0421	24.119
1_Myog_60hr_MT_peak_22916_lociStitched	chr2	60928981	60929252	1	272	45.6635	22.6556
1_Myog_60hr_MT_peak_31929_lociStitched	chr5	139768306	139768577	1	272	4.4715	25.1488
1_Myog_60hr_MT_peak_860_lociStitched	chr1	78347333	78347604	1	272	603.3273	28.1027
1_Myog_60hr_MT_peak_40982_lociStitched	chr9	71991214	71991484	1	271	150.444	13.311
1_Myog_60hr_MT_peak_22867_lociStitched	chr2	59769102	59769372	1	271	130.221	40.365
1_Myog_60hr_MT_peak_36094_lociStitched	chr7	100073975	100074245	1	271	33.399	27.891
1_Myog_60hr_MT_peak_26091_lociStitched	chr3	96979043	96979313	1	271	90.342	14.931
1_Myog_60hr_MT_peak_39831_lociStitched	chr9	8035618	8035888	1	271	113.697	22.788
1_Myog_60hr_MT_peak_2122_lociStitched	chr1	158733284	158733554	1	271	255.312	20.547
1_Myog_60hr_MT_peak_16092_lociStitched	chr16	22844450	22844720	1	271	65.772	20.277
1_Myog_60hr_MT_peak_9304_lociStitched	chr12	80827517	80827787	1	271	347.895	27.432
1_Myog_60hr_MT_peak_17589_lociStitched	chr17	25925447	25925717	1	271	110.565	31.158
1_Myog_60hr_MT_peak_1250_lociStitched	chr1	92379245	92379515	1	271	351.243	34.182
1_Myog_60hr_MT_peak_36114_lociStitched	chr7	100555373	100555643	1	271	25.731	22.41
1_Myog_60hr_MT_peak_38715_lociStitched	chr8	103750263	103750533	1	271	41.067	14.58
1_Myog_60hr_MT_peak_18582_lociStitched	chr17	63012316	63012586	1	271	44.739	35.343
1_Myog_60hr_MT_peak_24582_lociStitched	chr2	166206518	166206788	1	271	25.812	37.746
1_Myog_60hr_MT_peak_13266_lociStitched	chr14	121397510	121397780	1	271	105.462	17.685
1_Myog_60hr_MT_peak_943_lociStitched	chr1	86285375	86285645	1	271	15.93	29.457
1_Myog_60hr_MT_peak_3884_lociStitched	chr10	77116509	77116779	1	271	186.111	22.518
1_Myog_60hr_MT_peak_37282_lociStitched	chr7	145317567	145317837	1	271	86.076	21.519
1_Myog_60hr_MT_peak_20879_lociStitched	chr19	16251893	16252163	1	271	87.318	19.413
1_Myog_60hr_MT_peak_29070_lociStitched	chr4	137724909	137725178	1	270	22.058	22.6498
1_Myog_60hr_MT_peak_11018_lociStitched	chr13	54249022	54249291	1	270	193.411	18.1844
1_Myog_60hr_MT_peak_11158_lociStitched	chr13	58478536	58478805	1	270	248.0449	50.9486
1_Myog_60hr_MT_peak_35834_lociStitched	chr7	82842270	82842539	1	270	88.5817	21.52
1_Myog_60hr_MT_peak_30774_lociStitched	chr5	92855071	92855340	1	270	82.7982	16.1938
1_Myog_60hr_MT_peak_31368_lociStitched	chr5	120643706	120643975	1	270	22.6498	13.4769
1_Myog_60hr_MT_peak_35595_lociStitched	chr7	73163793	73164062	1	270	56.7321	43.6318
1_Myog_60hr_MT_peak_35549_lociStitched	chr7	68085359	68085628	1	270	142.57	13.6921
1_Myog_60hr_MT_peak_42052_lociStitched	chrX	13576678	13576947	1	270	85.9724	6.0256
1_Myog_60hr_MT_peak_13880_lociStitched	chr15	55356088	55356357	1	270	287.2651	22.5422
1_Myog_60hr_MT_peak_26949_lociStitched	chr4	8647212	8647481	1	270	876.1868	28.8906
1_Myog_60hr_MT_peak_3773_lociStitched	chr10	70119831	70120100	1	270	544.2946	29.2134
1_Myog_60hr_MT_peak_26947_lociStitched	chr4	8565747	8566016	1	270	102.22	30.9619
1_Myog_60hr_MT_peak_11541_lociStitched	chr13	97292080	97292349	1	270	114.9168	36.6378
1_Myog_60hr_MT_peak_23780_lociStitched	chr2	127090283	127090552	1	270	2.4748	12.8851
1_Myog_60hr_MT_peak_10984_lociStitched	chr13	52279635	52279904	1	270	210.2504	38.9243
1_Myog_60hr_MT_peak_27115_lociStitched	chr4	32906678	32906947	1	270	217.9976	25.4474
1_Myog_60hr_MT_peak_27450_lociStitched	chr4	53491258	53491526	1	269	182.8832	43.7912
1_Myog_60hr_MT_peak_35974_lociStitched	chr7	92424777	92425045	1	269	60.9968	16.9108
1_Myog_60hr_MT_peak_37600_lociStitched	chr8	25070356	25070624	1	269	267.5444	21.44
1_Myog_60hr_MT_peak_3021_lociStitched	chr10	17599915	17600183	1	269	459.1912	44.7292
1_Myog_60hr_MT_peak_30260_lociStitched	chr5	35827031	35827299	1	269	9.3532	17.6076
1_Myog_60hr_MT_peak_34579_lociStitched	chr7	19467622	19467890	1	269	33.6608	30.4984
1_Myog_60hr_MT_peak_19648_lociStitched	chr18	40450387	40450655	1	269	101.17	19.4032
1_Myog_60hr_MT_peak_8860_lociStitched	chr12	39969601	39969869	1	269	48.4008	28.4616
1_Myog_60hr_MT_peak_40617_lociStitched	chr9	61289731	61289999	1	269	58.7724	28.9976
1_Myog_60hr_MT_peak_983_lociStitched	chr1	87113138	87113406	1	269	33.2052	29.346
1_Myog_60hr_MT_peak_32148_lociStitched	chr5	147850286	147850553	1	268	65.7087	19.7847
Myog_60hr_MT_peak_5667	chr11	51643778	51644045	1	268	44.7759	19.5444
1_Myog_60hr_MT_peak_31440_lociStitched	chr5	122718430	122718697	1	268	93.9573	11.214
1_Myog_60hr_MT_peak_40612_lociStitched	chr9	61052659	61052926	1	268	8.3037	19.5711
1_Myog_60hr_MT_peak_25559_lociStitched	chr3	61247364	61247631	1	268	147.7044	6.8352
1_Myog_60hr_MT_peak_41675_lociStitched	chr9	116314880	116315147	1	268	316.3683	3.3642
1_Myog_60hr_MT_peak_28212_lociStitched	chr4	117609515	117609782	1	268	3.6579	19.9716
1_Myog_60hr_MT_peak_33406_lociStitched	chr6	94344287	94344554	1	268	64.0266	13.4034
1_Myog_60hr_MT_peak_5813_lociStitched	chr11	54973886	54974153	1	268	171.5475	15.9666
1_Myog_60hr_MT_peak_32897_lociStitched	chr6	71227229	71227496	1	268	133.767	22.6416
1_Myog_60hr_MT_peak_24002_lociStitched	chr2	144088264	144088531	1	268	75.9348	22.4814
1_Myog_60hr_MT_peak_220_lociStitched	chr1	36461973	36462240	1	268	153.258	29.4768
1_Myog_60hr_MT_peak_17903_lociStitched	chr17	30417095	30417362	1	268	75.2673	46.6983
1_Myog_60hr_MT_peak_9508_lociStitched	chr12	86483405	86483672	1	268	5.5269	15.8064
1_Myog_60hr_MT_peak_29270_lociStitched	chr4	141501031	141501298	1	268	643.737	37.4601
1_Myog_60hr_MT_peak_8450_lociStitched	chr11	121156371	121156638	1	268	56.2836	29.8506
1_Myog_60hr_MT_peak_1241_lociStitched	chr1	92284232	92284499	1	268	7.3959	55.9365
1_Myog_60hr_MT_peak_22797_lociStitched	chr2	52390504	52390771	1	268	241.5549	20.5056
1_Myog_60hr_MT_peak_23237_lociStitched	chr2	91370386	91370653	1	268	404.3982	45.2565
1_Myog_60hr_MT_peak_17206_lociStitched	chr17	10309302	10309569	1	268	206.3109	32.2269
1_Myog_60hr_MT_peak_30727_lociStitched	chr5	88950322	88950589	1	268	109.8972	20.5857
1_Myog_60hr_MT_peak_3399_lociStitched	chr10	45004098	45004365	1	268	43.1739	48.06
1_Myog_60hr_MT_peak_33836_lociStitched	chr6	120453167	120453434	1	268	142.1775	40.4772
1_Myog_60hr_MT_peak_14743_lociStitched	chr15	80366956	80367223	1	268	24.9912	19.491
1_Myog_60hr_MT_peak_38174_lociStitched	chr8	72270742	72271008	1	267	68.8408	14.4704
1_Myog_60hr_MT_peak_25436_lociStitched	chr3	53151684	53151950	1	267	29.7388	15.162
1_Myog_60hr_MT_peak_2200_lociStitched	chr1	165677047	165677313	1	267	22.7962	18.7264
1_Myog_60hr_MT_peak_4959_lociStitched	chr10	128436436	128436702	1	267	27.0256	30.1112
1_Myog_60hr_MT_peak_28493_lociStitched	chr4	125946070	125946336	1	267	1.5694	19.9766
1_Myog_60hr_MT_peak_10570_lociStitched	chr13	37130693	37130959	1	267	37.4262	28.8876
1_Myog_60hr_MT_peak_18215_lociStitched	chr17	45208980	45209246	1	267	34.2076	3.1654
1_Myog_60hr_MT_peak_30737_lociStitched	chr5	90838618	90838884	1	267	75.012	20.9874
1_Myog_60hr_MT_peak_41324_lociStitched	chr9	101489049	101489315	1	267	115.8696	16.226
1_Myog_60hr_MT_peak_35624_lociStitched	chr7	73537802	73538068	1	267	229.292	20.1628
1_Myog_60hr_MT_peak_34879_lociStitched	chr7	29812333	29812599	1	267	133.5054	28.9674
1_Myog_60hr_MT_peak_7793_lociStitched	chr11	112095084	112095350	1	267	57.6422	22.477
1_Myog_60hr_MT_peak_27815_lociStitched	chr4	84685725	84685991	1	267	235.144	27.8768
1_Myog_60hr_MT_peak_570_lociStitched	chr1	62416943	62417209	1	267	89.1366	36.2292
1_Myog_60hr_MT_peak_26478_lociStitched	chr3	121927721	121927987	1	267	264.67	34.3406
1_Myog_60hr_MT_peak_416_lociStitched	chr1	51243355	51243621	1	267	218.4392	26.2276
1_Myog_60hr_MT_peak_1755_lociStitched	chr1	135217616	135217881	1	266	101.548	28.5405
1_Myog_60hr_MT_peak_25195_lociStitched	chr3	31000074	31000339	1	266	216.134	26.977
1_Myog_60hr_MT_peak_9599_lociStitched	chr12	95734122	95734387	1	266	501.8835	25.652
1_Myog_60hr_MT_peak_19120_lociStitched	chr18	4737787	4738052	1	266	387.96	44.0165
1_Myog_60hr_MT_peak_4436_lociStitched	chr10	86067978	86068243	1	266	56.4715	27.666
1_Myog_60hr_MT_peak_39635_lociStitched	chr8	124668896	124669161	1	266	87.026	6.4925
1_Myog_60hr_MT_peak_33015_lociStitched	chr6	73127684	73127949	1	266	103.721	24.38
1_Myog_60hr_MT_peak_20196_lociStitched	chr18	75898210	75898475	1	266	66.0115	19.292
1_Myog_60hr_MT_peak_33857_lociStitched	chr6	120938796	120939061	1	266	92.697	25.122
2_Myog_60hr_MT_peak_33983_lociStitched	chr6	126838242	126838507	2	227	13.7535	14.999
1_Myog_60hr_MT_peak_11222_lociStitched	chr13	62908166	62908431	1	266	58.0085	26.1025
1_Myog_60hr_MT_peak_40580_lociStitched	chr9	59533984	59534249	1	266	401.7665	30.5545
1_Myog_60hr_MT_peak_13803_lociStitched	chr15	41612339	41612604	1	266	563.4165	51.0655
1_Myog_60hr_MT_peak_24344_lociStitched	chr2	157611803	157612068	1	266	7.526	8.692
1_Myog_60hr_MT_peak_27137_lociStitched	chr4	33738093	33738358	1	266	77.168	24.1945
1_Myog_60hr_MT_peak_26169_lociStitched	chr3	99875236	99875501	1	266	68.6615	19.5305
1_Myog_60hr_MT_peak_27403_lociStitched	chr4	47293771	47294036	1	266	121.423	44.891
1_Myog_60hr_MT_peak_5092_lociStitched	chr11	4404322	4404587	1	266	72.769	39.856
1_Myog_60hr_MT_peak_27677_lociStitched	chr4	64700169	64700434	1	266	285.6435	27.083
1_Myog_60hr_MT_peak_28979_lociStitched	chr4	136512944	136513208	1	265	138.1776	43.7976
1_Myog_60hr_MT_peak_19506_lociStitched	chr18	35408734	35408998	1	265	152.856	20.2488
1_Myog_60hr_MT_peak_36013_lociStitched	chr7	97078709	97078973	1	265	104.544	21.3312
1_Myog_60hr_MT_peak_35764_lociStitched	chr7	80495235	80495499	1	265	169.0656	28.4592
1_Myog_60hr_MT_peak_20301_lociStitched	chr18	80433919	80434183	1	265	36.5376	18.3216
1_Myog_60hr_MT_peak_25038_lociStitched	chr3	9540467	9540731	1	265	14.9424	15.2064
1_Myog_60hr_MT_peak_37387_lociStitched	chr8	11572534	11572798	1	265	40.4976	23.8656
1_Myog_60hr_MT_peak_16625_lociStitched	chr16	65820868	65821132	1	265	389.3208	35.4024
1_Myog_60hr_MT_peak_12511_lociStitched	chr14	52257827	52258091	1	265	334.4088	28.8288
Myog_60hr_MT_peak_8009	chr11	116681247	116681511	1	265	102.1416	12.9888
1_Myog_60hr_MT_peak_38335_lociStitched	chr8	83767508	83767772	1	265	40.8144	38.676
1_Myog_60hr_MT_peak_21027_lociStitched	chr19	28946845	28947109	1	265	114.9192	28.5912
1_Myog_60hr_MT_peak_35671_lociStitched	chr7	75478107	75478371	1	265	62.5152	35.7456
1_Myog_60hr_MT_peak_21891_lociStitched	chr2	18920709	18920972	1	264	95.0219	26.826
1_Myog_60hr_MT_peak_4453_lociStitched	chr10	86772349	86772612	1	264	290.6413	40.8965
1_Myog_60hr_MT_peak_36983_lociStitched	chr7	139266447	139266710	1	264	26.2474	13.8075
1_Myog_60hr_MT_peak_40965_lociStitched	chr9	71637010	71637273	1	264	27.7465	35.4524
1_Myog_60hr_MT_peak_19170_lociStitched	chr18	5610117	5610380	1	264	244.4848	28.1673
1_Myog_60hr_MT_peak_9568_lociStitched	chr12	90061381	90061644	1	264	87.316	16.832
1_Myog_60hr_MT_peak_35336_lociStitched	chr7	51503962	51504225	1	264	194.6989	24.8272
1_Myog_60hr_MT_peak_2183_lociStitched	chr1	165012429	165012692	1	264	20.0143	34.1374
1_Myog_60hr_MT_peak_41317_lociStitched	chr9	101181367	101181630	1	264	217.5799	28.4303
1_Myog_60hr_MT_peak_9129_lociStitched	chr12	73755685	73755948	1	264	113.879	32.9802
1_Myog_60hr_MT_peak_22986_lociStitched	chr2	69994315	69994578	1	264	112.8007	31.6652
1_Myog_60hr_MT_peak_25404_lociStitched	chr3	52179792	52180055	1	264	284.1452	32.2175
1_Myog_60hr_MT_peak_41229_lociStitched	chr9	94659726	94659989	1	264	18.0681	8.7316
1_Myog_60hr_MT_peak_15251_lociStitched	chr15	96729948	96730211	1	264	217.3169	21.0137
1_Myog_60hr_MT_peak_16848_lociStitched	chr16	93846871	93847134	1	264	17.0687	14.9121
1_Myog_60hr_MT_peak_28063_lociStitched	chr4	107106823	107107086	1	264	28.4566	22.1709
1_Myog_60hr_MT_peak_34882_lociStitched	chr7	29918148	29918410	1	263	150.3618	12.8642
1_Myog_60hr_MT_peak_10498_lociStitched	chr13	33113096	33113358	1	263	135.6374	17.9994
1_Myog_60hr_MT_peak_25106_lociStitched	chr3	20794327	20794589	1	263	52.5048	40.348
1_Myog_60hr_MT_peak_11786_lociStitched	chr13	110139379	110139641	1	263	6.5238	17.6326
1_Myog_60hr_MT_peak_1895_lociStitched	chr1	137893883	137894145	1	263	222.2022	25.414
1_Myog_60hr_MT_peak_12109_lociStitched	chr14	25083921	25084183	1	263	125.9172	29.8418
1_Myog_60hr_MT_peak_4999_lociStitched	chr10	130259504	130259766	1	263	39.5358	11.8686
1_Myog_60hr_MT_peak_31383_lociStitched	chr5	121482925	121483187	1	263	90.39	37.5184
1_Myog_60hr_MT_peak_6146_lociStitched	chr11	67017798	67018060	1	263	164.3002	32.6976
1_Myog_60hr_MT_peak_19150_lociStitched	chr18	5367763	5368025	1	263	159.8724	18.9688
1_Myog_60hr_MT_peak_25501_lociStitched	chr3	57520078	57520340	1	263	73.2552	17.685
1_Myog_60hr_MT_peak_27782_lociStitched	chr4	83623227	83623489	1	263	49.4656	38.7498
1_Myog_60hr_MT_peak_24737_lociStitched	chr2	167900127	167900389	1	263	31.833	38.4354
1_Myog_60hr_MT_peak_36498_lociStitched	chr7	118944972	118945234	1	263	19.5714	20.6718
1_Myog_60hr_MT_peak_31334_lociStitched	chr5	120162527	120162789	1	263	2.1746	27.4838
1_Myog_60hr_MT_peak_2419_lociStitched	chr1	179238698	179238960	1	263	64.5044	48.0246
1_Myog_60hr_MT_peak_35000_lociStitched	chr7	35782306	35782568	1	263	72.0238	17.685
1_Myog_60hr_MT_peak_36923_lociStitched	chr7	134709185	134709446	1	262	13.7025	9.7614
1_Myog_60hr_MT_peak_22834_lociStitched	chr2	58007107	58007368	1	262	115.9884	19.6794
1_Myog_60hr_MT_peak_2263_lociStitched	chr1	170702313	170702574	1	262	392.3874	19.4184
1_Myog_60hr_MT_peak_33887_lociStitched	chr6	121325819	121326080	1	262	12.7368	1.5138
1_Myog_60hr_MT_peak_7974_lociStitched	chr11	116312422	116312683	1	262	38.0277	27.4311
1_Myog_60hr_MT_peak_41890_lociStitched	chr9	122096898	122097159	1	262	46.2492	22.7592
1_Myog_60hr_MT_peak_40723_lociStitched	chr9	63591757	63592018	1	262	65.3805	20.0448
1_Myog_60hr_MT_peak_27897_lociStitched	chr4	95526625	95526886	1	262	520.4862	32.6511
1_Myog_60hr_MT_peak_15264_lociStitched	chr15	97164700	97164961	1	262	54.2097	67.3902
1_Myog_60hr_MT_peak_10770_lociStitched	chr13	46490735	46490996	1	262	46.1448	9.6048
1_Myog_60hr_MT_peak_10289_lociStitched	chr13	18164256	18164517	1	262	0.0	28.5273
1_Myog_60hr_MT_peak_4814_lociStitched	chr10	120957546	120957807	1	262	36.8271	20.5146
1_Myog_60hr_MT_peak_3035_lociStitched	chr10	18034477	18034738	1	262	50.5035	35.8614
1_Myog_60hr_MT_peak_14787_lociStitched	chr15	81523220	81523481	1	262	273.7107	24.2469
1_Myog_60hr_MT_peak_3164_lociStitched	chr10	26836482	26836743	1	262	304.9524	35.0001
1_Myog_60hr_MT_peak_13411_lociStitched	chr15	12632067	12632327	1	261	0.0	5.694
1_Myog_60hr_MT_peak_21190_lociStitched	chr19	40813439	40813699	1	261	88.894	28.808
1_Myog_60hr_MT_peak_23900_lociStitched	chr2	131204627	131204887	1	261	512.148	24.076
1_Myog_60hr_MT_peak_31617_lociStitched	chr5	125372110	125372370	1	261	26.884	25.974
1_Myog_60hr_MT_peak_32846_lociStitched	chr6	58640380	58640640	1	261	232.258	41.964
1_Myog_60hr_MT_peak_14124_lociStitched	chr15	66324500	66324760	1	261	2.574	23.972
1_Myog_60hr_MT_peak_25205_lociStitched	chr3	32429029	32429289	1	261	180.232	26.13
1_Myog_60hr_MT_peak_25323_lociStitched	chr3	41501705	41501965	1	261	58.214	30.706
1_Myog_60hr_MT_peak_23098_lociStitched	chr2	75750404	75750664	1	261	5.538	19.708
1_Myog_60hr_MT_peak_25901_lociStitched	chr3	89578942	89579202	1	261	63.986	32.292
1_Myog_60hr_MT_peak_22861_lociStitched	chr2	59629847	59630107	1	261	74.464	34.32
1_Myog_60hr_MT_peak_8605_lociStitched	chr12	13198326	13198586	1	261	0.0	25.688
1_Myog_60hr_MT_peak_39891_lociStitched	chr9	15493434	15493694	1	261	22.724	24.31
1_Myog_60hr_MT_peak_30416_lociStitched	chr5	48331463	48331723	1	261	240.552	26.91
1_Myog_60hr_MT_peak_15541_lociStitched	chr15	101382911	101383171	1	261	246.792	43.81
1_Myog_60hr_MT_peak_32357_lociStitched	chr6	28573043	28573303	1	261	177.268	43.498
1_Myog_60hr_MT_peak_24024_lociStitched	chr2	145718827	145719087	1	261	130.754	44.928
1_Myog_60hr_MT_peak_13286_lociStitched	chr14	123535727	123535986	1	260	82.3361	23.6467
1_Myog_60hr_MT_peak_25043_lociStitched	chr3	9716135	9716394	1	260	122.6883	30.5879
1_Myog_60hr_MT_peak_33619_lociStitched	chr6	112463348	112463607	1	260	5.6721	23.1546
1_Myog_60hr_MT_peak_34106_lociStitched	chr6	134614723	134614982	1	260	173.4264	24.1906
1_Myog_60hr_MT_peak_15635_lociStitched	chr16	3723277	3723536	1	260	180.4194	61.6161
1_Myog_60hr_MT_peak_13053_lociStitched	chr14	76912667	76912926	1	260	376.8191	8.8319
1_Myog_60hr_MT_peak_37172_lociStitched	chr7	143253169	143253428	1	260	12.8723	9.7384
1_Myog_60hr_MT_peak_32757_lociStitched	chr6	52584402	52584661	1	260	102.5899	39.3939
1_Myog_60hr_MT_peak_9330_lociStitched	chr12	81748920	81749179	1	260	175.3948	12.4579
1_Myog_60hr_MT_peak_7654_lociStitched	chr11	105424661	105424920	1	260	94.8717	16.5242
1_Myog_60hr_MT_peak_5213_lociStitched	chr11	6514961	6515220	1	260	39.5752	14.0896
1_Myog_60hr_MT_peak_9809_lociStitched	chr12	105474520	105474779	1	260	6.6563	16.7573
1_Myog_60hr_MT_peak_12749_lociStitched	chr14	63236970	63237229	1	260	65.3457	29.0857
1_Myog_60hr_MT_peak_27911_lociStitched	chr4	98004233	98004492	1	260	318.6736	35.224
1_Myog_60hr_MT_peak_25197_lociStitched	chr3	31061226	31061485	1	260	173.7631	36.001
1_Myog_60hr_MT_peak_33355_lociStitched	chr6	91483410	91483669	1	260	163.9729	13.0018
1_Myog_60hr_MT_peak_37217_lociStitched	chr7	144417758	144418017	1	260	78.6324	9.4017
1_Myog_60hr_MT_peak_20973_lociStitched	chr19	24166548	24166806	1	259	443.6826	23.7102
1_Myog_60hr_MT_peak_7580_lociStitched	chr11	103350742	103351000	1	259	64.6548	33.9786
1_Myog_60hr_MT_peak_5268_lociStitched	chr11	11715964	11716222	1	259	12.255	36.5328
1_Myog_60hr_MT_peak_8745_lociStitched	chr12	27657606	27657864	1	259	14.577	10.2168
1_Myog_60hr_MT_peak_3977_lociStitched	chr10	78399122	78399380	1	259	19.737	19.35
1_Myog_60hr_MT_peak_30395_lociStitched	chr5	43108369	43108627	1	259	25.0776	18.4728
1_Myog_60hr_MT_peak_35553_lociStitched	chr7	68194419	68194677	1	259	88.4682	10.965
1_Myog_60hr_MT_peak_18635_lociStitched	chr17	65737672	65737930	1	259	1101.4794	38.6742
1_Myog_60hr_MT_peak_19663_lociStitched	chr18	44580351	44580609	1	259	6.2436	3.0702
1_Myog_60hr_MT_peak_13288_lociStitched	chr15	3433352	3433610	1	259	199.6146	27.1932
1_Myog_60hr_MT_peak_17087_lociStitched	chr17	6988330	6988588	1	259	59.5722	29.8764
1_Myog_60hr_MT_peak_17056_lociStitched	chr17	6202444	6202702	1	259	387.7224	32.7918
1_Myog_60hr_MT_peak_21575_lociStitched	chr19	55061588	55061846	1	259	75.7488	29.0508
1_Myog_60hr_MT_peak_26384_lociStitched	chr3	109165265	109165523	1	259	494.9472	11.7648
1_Myog_60hr_MT_peak_28596_lociStitched	chr4	129416585	129416843	1	259	525.675	29.6442
1_Myog_60hr_MT_peak_30557_lociStitched	chr5	64667057	64667315	1	259	533.6472	39.9384
1_Myog_60hr_MT_peak_38869_lociStitched	chr8	107544877	107545134	1	258	360.1598	30.6344
1_Myog_60hr_MT_peak_9577_lociStitched	chr12	91703678	91703935	1	258	123.0773	32.3563
1_Myog_60hr_MT_peak_16673_lociStitched	chr16	85680481	85680738	1	258	47.2366	12.0276
1_Myog_60hr_MT_peak_871_lociStitched	chr1	78810978	78811235	1	258	158.6204	40.3233
1_Myog_60hr_MT_peak_18191_lociStitched	chr17	44192118	44192375	1	258	18.6325	24.7234
1_Myog_60hr_MT_peak_13625_lociStitched	chr15	33889014	33889271	1	258	145.462	26.0855
1_Myog_60hr_MT_peak_5720_lociStitched	chr11	52318438	52318695	1	258	25.443	17.3475
1_Myog_60hr_MT_peak_28194_lociStitched	chr4	117255904	117256161	1	258	237.1082	8.6352
1_Myog_60hr_MT_peak_5162_lociStitched	chr11	5795810	5796067	1	258	124.131	30.8914
1_Myog_60hr_MT_peak_35871_lociStitched	chr7	83951316	83951573	1	258	29.9405	21.845
1_Myog_60hr_MT_peak_25206_lociStitched	chr3	32506612	32506868	1	257	311.3728	49.536
1_Myog_60hr_MT_peak_22583_lociStitched	chr2	34669473	34669729	1	257	124.2112	31.7696
1_Myog_60hr_MT_peak_36911_lociStitched	chr7	134007871	134008127	1	257	234.7776	17.6384
1_Myog_60hr_MT_peak_11432_lociStitched	chr13	89739340	89739596	1	257	299.7504	29.5936
1_Myog_60hr_MT_peak_35678_lociStitched	chr7	75796558	75796814	1	257	158.4896	9.0624
1_Myog_60hr_MT_peak_6649_lociStitched	chr11	79306647	79306903	1	257	431.1808	30.208
1_Myog_60hr_MT_peak_6169_lociStitched	chr11	67588954	67589210	1	257	70.8608	43.1104
1_Myog_60hr_MT_peak_26932_lociStitched	chr4	5690466	5690722	1	257	88.32	28.416
1_Myog_60hr_MT_peak_28645_lociStitched	chr4	130389571	130389827	1	257	152.7296	27.0848
Myog_60hr_MT_peak_4054	chr10	80058018	80058274	1	257	49.1008	22.8608
1_Myog_60hr_MT_peak_14745_lociStitched	chr15	80582621	80582877	1	257	119.808	25.984
1_Myog_60hr_MT_peak_19435_lociStitched	chr18	32556153	32556409	1	257	74.5984	24.0384
1_Myog_60hr_MT_peak_33487_lociStitched	chr6	99327785	99328041	1	257	298.0864	15.4112
1_Myog_60hr_MT_peak_15985_lociStitched	chr16	18407944	18408200	1	257	41.088	15.7184
1_Myog_60hr_MT_peak_24053_lociStitched	chr2	148497846	148498102	1	257	144.896	21.9904
1_Myog_60hr_MT_peak_6063_lociStitched	chr11	61675343	61675599	1	257	115.9424	29.7728
1_Myog_60hr_MT_peak_5707_lociStitched	chr11	52163735	52163991	1	257	16.0	29.3632
1_Myog_60hr_MT_peak_22856_lociStitched	chr2	59373183	59373439	1	257	107.8528	33.1776
1_Myog_60hr_MT_peak_32799_lociStitched	chr6	54705599	54705855	1	257	381.7984	22.9888
1_Myog_60hr_MT_peak_27400_lociStitched	chr4	46827417	46827672	1	256	88.944	18.462
1_Myog_60hr_MT_peak_27766_lociStitched	chr4	83315659	83315914	1	256	876.1035	36.4395
1_Myog_60hr_MT_peak_23745_lociStitched	chr2	122671826	122672081	1	256	178.194	23.103
1_Myog_60hr_MT_peak_26219_lociStitched	chr3	101831597	101831852	1	256	25.908	20.808
1_Myog_60hr_MT_peak_32682_lociStitched	chr6	47880098	47880353	1	256	63.4185	15.3765
1_Myog_60hr_MT_peak_26438_lociStitched	chr3	120199518	120199773	1	256	27.54	33.303
1_Myog_60hr_MT_peak_42399_lociStitched	chrX	150955628	150955883	1	256	65.892	15.453
1_Myog_60hr_MT_peak_36348_lociStitched	chr7	111896334	111896589	1	256	84.2265	23.8425
1_Myog_60hr_MT_peak_32116_lociStitched	chr5	145280371	145280626	1	256	374.595	34.4505
1_Myog_60hr_MT_peak_21340_lociStitched	chr19	45919692	45919947	1	256	146.319	31.977
1_Myog_60hr_MT_peak_41067_lociStitched	chr9	77592451	77592706	1	256	78.081	15.5295
1_Myog_60hr_MT_peak_6430_lociStitched	chr11	75458803	75459058	1	256	712.623	34.425
1_Myog_60hr_MT_peak_31259_lociStitched	chr5	116036540	116036795	1	256	78.132	35.598
1_Myog_60hr_MT_peak_33451_lociStitched	chr6	97291572	97291827	1	256	114.648	19.8645
1_Myog_60hr_MT_peak_24070_lociStitched	chr2	150979944	150980198	1	255	93.98	28.575
1_Myog_60hr_MT_peak_24351_lociStitched	chr2	158059671	158059925	1	255	187.198	34.6456
1_Myog_60hr_MT_peak_11785_lociStitched	chr13	110054657	110054911	1	255	74.422	24.7142
1_Myog_60hr_MT_peak_18724_lociStitched	chr17	70683943	70684197	1	255	117.7036	49.657
1_Myog_60hr_MT_peak_15937_lociStitched	chr16	17486559	17486813	1	255	30.0482	21.2344
1_Myog_60hr_MT_peak_22931_lociStitched	chr2	62325453	62325707	1	255	185.4708	44.5262
1_Myog_60hr_MT_peak_4948_lociStitched	chr10	128258993	128259247	1	255	152.7556	32.8168
1_Myog_60hr_MT_peak_35372_lociStitched	chr7	63802795	63803049	1	255	98.9838	38.1508
