REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	4d_myotH3K27ac.bam	Input_MT_5d.bam
1_Myf6_5d.nodup_peak_12756_lociStitched	chr9	31802708	31802873	1	166	50.754	23.8755
1_Myf6_5d.nodup_peak_7543_lociStitched	chr2	132990415	132990580	1	166	2.1285	16.7475
1_Myf6_5d.nodup_peak_9983_lociStitched	chr5	107890551	107890716	1	166	129.0465	27.918
1_Myf6_5d.nodup_peak_11253_lociStitched	chr7	44828742	44828907	1	166	55.9185	14.091
1_Myf6_5d.nodup_peak_5683_lociStitched	chr17	56100941	56101106	1	166	75.1905	25.5255
1_Myf6_5d.nodup_peak_3415_lociStitched	chr13	37636506	37636671	1	166	151.8495	14.883
1_Myf6_5d.nodup_peak_4811_lociStitched	chr16	10668526	10668691	1	166	53.9055	16.8795
1_Myf6_5d.nodup_peak_8917_lociStitched	chr4	83315683	83315848	1	166	299.541	28.644
1_Myf6_5d.nodup_peak_11025_lociStitched	chr6	135138382	135138547	1	166	173.3655	24.9645
1_Myf6_5d.nodup_peak_3707_lociStitched	chr13	92736987	92737152	1	166	38.346	20.592
1_Myf6_5d.nodup_peak_13208_lociStitched	chr9	96800285	96800450	1	166	198.2475	14.52
1_Myf6_5d.nodup_peak_7485_lociStitched	chr2	126504781	126504946	1	166	37.1745	14.1075
1_Myf6_5d.nodup_peak_10464_lociStitched	chr6	33361765	33361930	1	166	76.8075	56.463
1_Myf6_5d.nodup_peak_8858_lociStitched	chr4	62427041	62427206	1	166	20.0475	9.636
1_Myf6_5d.nodup_peak_10081_lociStitched	chr5	118476792	118476957	1	166	53.5755	11.7315
1_Myf6_5d.nodup_peak_6877_lociStitched	chr2	27316272	27316437	1	166	102.9765	26.334
1_Myf6_5d.nodup_peak_226_lociStitched	chr1	55201996	55202161	1	166	139.8705	24.9645
1_Myf6_5d.nodup_peak_5315_lociStitched	chr17	5165348	5165513	1	166	99.0	26.9115
1_Myf6_5d.nodup_peak_1800_lociStitched	chr11	5870132	5870297	1	166	32.637	8.9595
1_Myf6_5d.nodup_peak_10880_lociStitched	chr6	114660044	114660209	1	166	62.898	30.723
1_Myf6_5d.nodup_peak_3077_lociStitched	chr12	91149207	91149372	1	166	14.6685	16.1205
1_Myf6_5d.nodup_peak_3753_lociStitched	chr13	98374699	98374864	1	166	13.0845	19.668
1_Myf6_5d.nodup_peak_7685_lociStitched	chr2	156996695	156996860	1	166	24.882	34.419
1_Myf6_5d.nodup_peak_292_lociStitched	chr1	64787955	64788120	1	166	126.0765	18.0345
1_Myf6_5d.nodup_peak_4818_lociStitched	chr16	11507318	11507483	1	166	140.58	13.002
1_Myf6_5d.nodup_peak_599_lociStitched	chr1	128833232	128833397	1	166	91.707	32.373
1_Myf6_5d.nodup_peak_8018_lociStitched	chr3	50269809	50269974	1	166	9.2895	27.357
1_Myf6_5d.nodup_peak_4325_lociStitched	chr15	52001092	52001257	1	166	37.7355	26.7135
1_Myf6_5d.nodup_peak_7290_lociStitched	chr2	91429190	91429355	1	166	120.813	28.116
1_Myf6_5d.nodup_peak_11097_lociStitched	chr7	6314739	6314904	1	166	100.353	13.5465
1_Myf6_5d.nodup_peak_8166_lociStitched	chr3	84318968	84319133	1	166	178.2	25.7235
1_Myf6_5d.nodup_peak_7584_lociStitched	chr2	144643626	144643791	1	166	20.9055	13.4805
1_Myf6_5d.nodup_peak_2856_lociStitched	chr12	54385465	54385630	1	166	159.7365	27.654
1_Myf6_5d.nodup_peak_3841_lociStitched	chr13	112483156	112483321	1	166	70.2075	17.457
1_Myf6_5d.nodup_peak_4872_lociStitched	chr16	19913724	19913889	1	166	66.693	23.001
1_Myf6_5d.nodup_peak_2597_lociStitched	chr11	117841015	117841180	1	166	150.975	23.496
1_Myf6_5d.nodup_peak_11048_lociStitched	chr6	143859691	143859856	1	166	17.985	16.9455
1_Myf6_5d.nodup_peak_3177_lociStitched	chr12	108241183	108241348	1	166	26.697	14.5365
1_Myf6_5d.nodup_peak_8624_lociStitched	chr4	10035502	10035667	1	166	30.657	15.4935
1_Myf6_5d.nodup_peak_3929_lociStitched	chr14	26878901	26879066	1	166	106.8045	19.14
1_Myf6_5d.nodup_peak_12477_lociStitched	chr8	118268961	118269126	1	166	70.818	25.047
1_Myf6_5d.nodup_peak_7028_lociStitched	chr2	37857093	37857258	1	166	14.6025	12.969
1_Myf6_5d.nodup_peak_8482_lociStitched	chr3	131213132	131213297	1	166	67.584	15.3285
1_Myf6_5d.nodup_peak_7016_lociStitched	chr2	35563828	35563993	1	166	120.714	57.453
1_Myf6_5d.nodup_peak_3371_lociStitched	chr13	34072914	34073079	1	166	64.02	6.534
1_Myf6_5d.nodup_peak_12992_lociStitched	chr9	62237314	62237479	1	166	12.078	19.965
1_Myf6_5d.nodup_peak_12708_lociStitched	chr9	21932908	21933073	1	166	30.096	8.3325
1_Myf6_5d.nodup_peak_11046_lociStitched	chr6	143338642	143338807	1	166	40.623	13.1835
1_Myf6_5d.nodup_peak_53_lociStitched	chr1	17100436	17100601	1	166	59.8125	16.9455
1_Myf6_5d.nodup_peak_10074_lociStitched	chr5	117365979	117366144	1	166	161.172	25.872
1_Myf6_5d.nodup_peak_10547_lociStitched	chr6	53096360	53096525	1	166	10.5105	28.0995
1_Myf6_5d.nodup_peak_10253_lociStitched	chr5	137277770	137277935	1	166	15.9555	26.004
1_Myf6_5d.nodup_peak_3231_lociStitched	chr12	116109679	116109844	1	166	47.0415	24.519
1_Myf6_5d.nodup_peak_11076_lociStitched	chr6	148058526	148058691	1	166	9.768	20.0805
1_Myf6_5d.nodup_peak_10815_lociStitched	chr6	99971518	99971683	1	166	15.0975	11.7645
1_Myf6_5d.nodup_peak_271_lociStitched	chr1	62416933	62417098	1	166	36.9765	10.7745
1_Myf6_5d.nodup_peak_875_lociStitched	chr1	176075462	176075627	1	166	16.203	20.394
1_Myf6_5d.nodup_peak_542_lociStitched	chr1	104903543	104903708	1	166	11.5005	11.2035
1_Myf6_5d.nodup_peak_12019_lociStitched	chr8	27030668	27030833	1	166	228.756	17.16
1_Myf6_5d.nodup_peak_13604_lociStitched	chrX	152859942	152860107	1	166	29.6505	17.094
1_Myf6_5d.nodup_peak_6141_lociStitched	chr18	58714095	58714260	1	166	9.0915	9.9
1_Myf6_5d.nodup_peak_4377_lociStitched	chr15	58816410	58816575	1	166	234.5805	62.5185
1_Myf6_5d.nodup_peak_13197_lociStitched	chr9	94681265	94681430	1	166	68.1945	9.405
1_Myf6_5d.nodup_peak_8560_lociStitched	chr3	146307369	146307534	1	166	111.4245	30.7395
1_Myf6_5d.nodup_peak_8468_lociStitched	chr3	130185514	130185679	1	166	41.0685	13.629
1_Myf6_5d.nodup_peak_4246_lociStitched	chr15	34142929	34143094	1	166	58.971	22.4895
1_Myf6_5d.nodup_peak_8015_lociStitched	chr3	49642373	49642538	1	166	89.001	57.8655
1_Myf6_5d.nodup_peak_12459_lociStitched	chr8	116178112	116178277	1	166	21.714	18.6285
1_Myf6_5d.nodup_peak_10214_lociStitched	chr5	134295829	134295994	1	166	50.6385	15.147
1_Myf6_5d.nodup_peak_8698_lociStitched	chr4	40730965	40731129	1	165	32.6524	11.5948
1_Myf6_5d.nodup_peak_6837_lociStitched	chr2	22036998	22037162	1	165	23.206	11.808
1_Myf6_5d.nodup_peak_1506_lociStitched	chr10	80757845	80758009	1	165	137.3172	34.2104
1_Myf6_5d.nodup_peak_6330_lociStitched	chr18	83657872	83658036	1	165	15.1044	20.746
1_Myf6_5d.nodup_peak_7677_lociStitched	chr2	156698261	156698425	1	165	17.548	18.6304
1_Myf6_5d.nodup_peak_1602_lociStitched	chr10	93226831	93226995	1	165	68.552	19.0896
1_Myf6_5d.nodup_peak_11310_lociStitched	chr7	51300286	51300450	1	165	12.4476	20.8936
1_Myf6_5d.nodup_peak_13341_lociStitched	chr9	117442650	117442814	1	165	15.9244	9.184
1_Myf6_5d.nodup_peak_4111_lociStitched	chr14	114838057	114838221	1	165	7.6424	17.8268
1_Myf6_5d.nodup_peak_5053_lociStitched	chr16	37849861	37850025	1	165	43.5092	24.3212
1_Myf6_5d.nodup_peak_13034_lociStitched	chr9	65817473	65817637	1	165	38.1464	29.1756
1_Myf6_5d.nodup_peak_5853_lociStitched	chr17	85249094	85249258	1	165	175.7752	16.7116
1_Myf6_5d.nodup_peak_5789_lociStitched	chr17	74749748	74749912	1	165	58.7776	10.2008
1_Myf6_5d.nodup_peak_10531_lociStitched	chr6	50629862	50630026	1	165	16.6788	21.4512
1_Myf6_5d.nodup_peak_8312_lociStitched	chr3	101831655	101831819	1	165	33.2756	16.646
1_Myf6_5d.nodup_peak_2883_lociStitched	chr12	69390427	69390591	1	165	55.842	16.2032
1_Myf6_5d.nodup_peak_6211_lociStitched	chr18	65621337	65621501	1	165	60.9916	13.7432
1_Myf6_5d.nodup_peak_11818_lociStitched	chr7	132895449	132895613	1	165	143.3688	28.1752
1_Myf6_5d.nodup_peak_8489_lociStitched	chr3	132912511	132912675	1	165	87.0676	36.408
1_Myf6_5d.nodup_peak_1985_lociStitched	chr11	52975512	52975676	1	165	10.7748	21.5824
1_Myf6_5d.nodup_peak_3660_lociStitched	chr13	71784776	71784940	1	165	15.7768	18.614
1_Myf6_5d.nodup_peak_3402_lociStitched	chr13	36444860	36445024	1	165	149.9288	10.6436
1_Myf6_5d.nodup_peak_5354_lociStitched	chr17	9461019	9461183	1	165	106.9772	21.3528
1_Myf6_5d.nodup_peak_12650_lociStitched	chr8	127638834	127638998	1	165	229.2228	48.872
1_Myf6_5d.nodup_peak_12088_lociStitched	chr8	47570228	47570392	1	165	18.6304	4.9856
1_Myf6_5d.nodup_peak_6519_lociStitched	chr19	25091959	25092123	1	165	5.8548	14.104
1_Myf6_5d.nodup_peak_8821_lociStitched	chr4	57204928	57205092	1	165	47.1172	25.0428
1_Myf6_5d.nodup_peak_82_lociStitched	chr1	24273113	24273277	1	165	11.1356	18.204
1_Myf6_5d.nodup_peak_8697_lociStitched	chr4	40706330	40706494	1	165	164.984	20.7624
1_Myf6_5d.nodup_peak_2551_lociStitched	chr11	115483342	115483506	1	165	35.1288	6.068
1_Myf6_5d.nodup_peak_11161_lociStitched	chr7	24798024	24798188	1	165	88.8388	24.4032
1_Myf6_5d.nodup_peak_2062_lociStitched	chr11	60711897	60712061	1	165	66.9448	13.7432
1_Myf6_5d.nodup_peak_12120_lociStitched	chr8	61348726	61348890	1	165	28.7984	16.4656
1_Myf6_5d.nodup_peak_1823_lociStitched	chr11	8496738	8496902	1	165	119.556	15.7604
1_Myf6_5d.nodup_peak_10805_lociStitched	chr6	97409988	97410152	1	165	144.5004	42.0168
1_Myf6_5d.nodup_peak_7821_lociStitched	chr2	171567668	171567832	1	165	9.1184	9.02
1_Myf6_5d.nodup_peak_10159_lociStitched	chr5	124840764	124840928	1	165	19.6636	15.4324
1_Myf6_5d.nodup_peak_7255_lociStitched	chr2	79653920	79654084	1	165	100.5648	33.0624
1_Myf6_5d.nodup_peak_2024_lociStitched	chr11	57421011	57421175	1	165	32.6196	13.9072
1_Myf6_5d.nodup_peak_4_lociStitched	chr1	4910745	4910909	1	165	31.5536	32.8
1_Myf6_5d.nodup_peak_8874_lociStitched	chr4	64237358	64237522	1	165	24.19	13.9728
1_Myf6_5d.nodup_peak_12339_lociStitched	chr8	95448903	95449067	1	165	48.0684	20.8772
1_Myf6_5d.nodup_peak_4696_lociStitched	chr15	96857935	96858099	1	165	202.1464	18.7452
1_Myf6_5d.nodup_peak_6694_lociStitched	chr19	53440590	53440754	1	165	26.1908	15.908
1_Myf6_5d.nodup_peak_3993_lociStitched	chr14	54997446	54997610	1	165	184.2376	16.0064
1_Myf6_5d.nodup_peak_1544_lociStitched	chr10	83931968	83932132	1	165	42.8532	23.37
1_Myf6_5d.nodup_peak_12050_lociStitched	chr8	40518642	40518806	1	165	148.2888	22.9928
1_Myf6_5d.nodup_peak_7045_lociStitched	chr2	44594399	44594563	1	165	20.7296	19.5816
1_Myf6_5d.nodup_peak_6656_lociStitched	chr19	46479046	46479210	1	165	141.7288	11.3488
1_Myf6_5d.nodup_peak_2744_lociStitched	chr12	21133099	21133263	1	165	36.1128	7.2816
1_Myf6_5d.nodup_peak_66_lociStitched	chr1	21460945	21461109	1	165	9.2988	11.8408
1_Myf6_5d.nodup_peak_3245_lociStitched	chr13	6289697	6289861	1	165	24.7968	17.3676
1_Myf6_5d.nodup_peak_6839_lociStitched	chr2	23101152	23101316	1	165	21.6644	14.432
1_Myf6_5d.nodup_peak_11614_lociStitched	chr7	102383373	102383537	1	165	84.6076	16.646
1_Myf6_5d.nodup_peak_9000_lociStitched	chr4	101236949	101237112	1	164	28.4924	28.3131
1_Myf6_5d.nodup_peak_13337_lociStitched	chr9	116834906	116835069	1	164	53.2684	25.6236
1_Myf6_5d.nodup_peak_10479_lociStitched	chr6	35605216	35605379	1	164	21.19	25.8518
1_Myf6_5d.nodup_peak_11839_lociStitched	chr7	137593710	137593873	1	164	8.7205	6.6178
1_Myf6_5d.nodup_peak_11191_lociStitched	chr7	28903015	28903178	1	164	118.0283	23.8958
1_Myf6_5d.nodup_peak_3774_lociStitched	chr13	99419776	99419939	1	164	74.9474	8.3619
1_Myf6_5d.nodup_peak_6218_lociStitched	chr18	66471567	66471730	1	164	119.0878	15.2079
1_Myf6_5d.nodup_peak_11571_lociStitched	chr7	100009780	100009943	1	164	1.5485	13.203
1_Myf6_5d.nodup_peak_9949_lociStitched	chr5	101919654	101919817	1	164	73.7412	22.7874
1_Myf6_5d.nodup_peak_5467_lociStitched	chr17	26347568	26347731	1	164	34.1974	29.9431
1_Myf6_5d.nodup_peak_3903_lociStitched	chr14	21809516	21809679	1	164	181.9406	18.8754
1_Myf6_5d.nodup_peak_3698_lociStitched	chr13	91171864	91172027	1	164	47.4167	25.2976
1_Myf6_5d.nodup_peak_7105_lociStitched	chr2	58510168	58510331	1	164	90.5954	33.578
1_Myf6_5d.nodup_peak_7704_lociStitched	chr2	160713815	160713978	1	164	57.3434	20.9455
1_Myf6_5d.nodup_peak_6799_lociStitched	chr2	11226291	11226454	1	164	134.1327	35.371
1_Myf6_5d.nodup_peak_1978_lociStitched	chr11	52251874	52252037	1	164	147.2542	24.1403
1_Myf6_5d.nodup_peak_7929_lociStitched	chr3	21761303	21761466	1	164	197.5397	46.0801
1_Myf6_5d.nodup_peak_8844_lociStitched	chr4	58668864	58669027	1	164	88.0689	11.2307
1_Myf6_5d.nodup_peak_11572_lociStitched	chr7	100074028	100074191	1	164	23.2438	11.6056
1_Myf6_5d.nodup_peak_8731_lociStitched	chr4	44633851	44634014	1	164	66.9115	19.071
1_Myf6_5d.nodup_peak_485_lociStitched	chr1	91099004	91099167	1	164	90.1716	22.5429
1_Myf6_5d.nodup_peak_8113_lociStitched	chr3	65802286	65802449	1	164	52.323	28.4435
1_Myf6_5d.nodup_peak_11872_lociStitched	chr7	142496294	142496457	1	164	131.1661	21.4182
1_Myf6_5d.nodup_peak_8500_lociStitched	chr3	135516906	135517069	1	164	115.1921	16.6586
1_Myf6_5d.nodup_peak_3926_lociStitched	chr14	26448757	26448920	1	164	33.7899	17.5551
1_Myf6_5d.nodup_peak_10068_lociStitched	chr5	116036572	116036735	1	164	102.9345	21.9398
1_Myf6_5d.nodup_peak_3409_lociStitched	chr13	37459170	37459333	1	164	232.3402	22.4288
1_Myf6_5d.nodup_peak_10518_lociStitched	chr6	47421307	47421470	1	164	100.3428	8.0196
1_Myf6_5d.nodup_peak_1868_lociStitched	chr11	21337985	21338148	1	164	277.8824	14.7678
1_Myf6_5d.nodup_peak_3684_lociStitched	chr13	82892708	82892871	1	164	301.9086	18.582
1_Myf6_5d.nodup_peak_10510_lociStitched	chr6	43653129	43653292	1	164	39.5601	33.5291
1_Myf6_5d.nodup_peak_10359_lociStitched	chr6	3758146	3758309	1	164	8.3293	8.2315
1_Myf6_5d.nodup_peak_9757_lociStitched	chr5	51599690	51599853	1	164	9.4703	17.7996
1_Myf6_5d.nodup_peak_7587_lociStitched	chr2	145103384	145103547	1	164	14.9471	13.7572
1_Myf6_5d.nodup_peak_6055_lociStitched	chr18	41966445	41966608	1	164	86.1618	23.2601
1_Myf6_5d.nodup_peak_7570_lociStitched	chr2	140565435	140565598	1	164	10.5298	19.3481
1_Myf6_5d.nodup_peak_3388_lociStitched	chr13	35167265	35167428	1	164	92.5025	21.2715
1_Myf6_5d.nodup_peak_5936_lociStitched	chr18	15080660	15080823	1	164	31.2308	24.8249
1_Myf6_5d.nodup_peak_12547_lociStitched	chr8	122537160	122537323	1	164	100.2124	16.463
1_Myf6_5d.nodup_peak_6598_lociStitched	chr19	38444789	38444952	1	164	22.4125	14.507
1_Myf6_5d.nodup_peak_7488_lociStitched	chr2	127033256	127033419	1	164	48.7044	23.0319
1_Myf6_5d.nodup_peak_5871_lociStitched	chr17	87377155	87377318	1	164	89.8456	17.9789
1_Myf6_5d.nodup_peak_605_lociStitched	chr1	129867806	129867969	1	164	16.1044	23.4883
1_Myf6_5d.nodup_peak_9944_lociStitched	chr5	100901150	100901313	1	164	36.2675	21.7116
1_Myf6_5d.nodup_peak_3802_lociStitched	chr13	103211516	103211679	1	164	465.2346	29.014
1_Myf6_5d.nodup_peak_12644_lociStitched	chr8	127181391	127181554	1	164	108.0201	23.8469
1_Myf6_5d.nodup_peak_4469_lociStitched	chr15	73687742	73687905	1	164	7.4491	29.0466
1_Myf6_5d.nodup_peak_4318_lociStitched	chr15	51094275	51094438	1	164	11.0188	24.2218
1_Myf6_5d.nodup_peak_8556_lociStitched	chr3	145728431	145728594	1	164	70.2041	22.7874
1_Myf6_5d.nodup_peak_8144_lociStitched	chr3	79193011	79193174	1	164	67.3679	29.829
1_Myf6_5d.nodup_peak_7814_lociStitched	chr2	168551353	168551516	1	164	80.6198	41.3042
1_Myf6_5d.nodup_peak_11778_lociStitched	chr7	127935528	127935691	1	164	6.5037	21.5649
1_Myf6_5d.nodup_peak_6101_lociStitched	chr18	53896275	53896438	1	164	103.0649	23.8958
1_Myf6_5d.nodup_peak_7729_lociStitched	chr2	163423355	163423518	1	164	108.0364	31.3123
1_Myf6_5d.nodup_peak_7574_lociStitched	chr2	142058638	142058801	1	164	7.3513	3.097
1_Myf6_5d.nodup_peak_4293_lociStitched	chr15	40060411	40060574	1	164	38.8755	18.9406
1_Myf6_5d.nodup_peak_5120_lociStitched	chr16	50308947	50309110	1	164	93.1056	28.199
1_Myf6_5d.nodup_peak_12281_lociStitched	chr8	88057917	88058080	1	164	36.7565	30.1224
1_Myf6_5d.nodup_peak_987_lociStitched	chr1	187535687	187535850	1	164	6.9927	7.9544
1_Myf6_5d.nodup_peak_4526_lociStitched	chr15	78211420	78211583	1	164	27.4492	25.1998
1_Myf6_5d.nodup_peak_15_lociStitched	chr1	9628510	9628673	1	164	161.2396	23.7491
1_Myf6_5d.nodup_peak_6052_lociStitched	chr18	40086374	40086537	1	164	50.3344	28.7532
1_Myf6_5d.nodup_peak_9845_lociStitched	chr5	73508629	73508792	1	164	28.036	9.7474
1_Myf6_5d.nodup_peak_5076_lociStitched	chr16	43625518	43625681	1	164	90.2042	33.7573
1_Myf6_5d.nodup_peak_3043_lociStitched	chr12	85830716	85830879	1	164	67.0908	10.0408
1_Myf6_5d.nodup_peak_1287_lociStitched	chr10	49884243	49884406	1	164	4.564	13.9202
1_Myf6_5d.nodup_peak_11555_lociStitched	chr7	98791031	98791194	1	164	58.8919	23.4394
1_Myf6_5d.nodup_peak_12687_lociStitched	chr9	14839701	14839864	1	164	53.2847	18.8917
1_Myf6_5d.nodup_peak_8013_lociStitched	chr3	41906131	41906294	1	164	3.8468	5.379
1_Myf6_5d.nodup_peak_2574_lociStitched	chr11	116437289	116437452	1	164	114.0348	12.6488
1_Myf6_5d.nodup_peak_5725_lociStitched	chr17	66335057	66335220	1	164	180.8485	39.5601
1_Myf6_5d.nodup_peak_6712_lociStitched	chr19	54653431	54653594	1	164	5.6887	15.1753
1_Myf6_5d.nodup_peak_3257_lociStitched	chr13	9695890	9696053	1	164	58.7941	22.4777
1_Myf6_5d.nodup_peak_405_lociStitched	chr1	82129854	82130017	1	164	132.682	13.1867
1_Myf6_5d.nodup_peak_13135_lociStitched	chr9	77575222	77575385	1	164	26.6179	6.8134
1_Myf6_5d.nodup_peak_9044_lociStitched	chr4	107623985	107624148	1	164	13.9691	11.0025
1_Myf6_5d.nodup_peak_7247_lociStitched	chr2	78280674	78280837	1	164	12.9259	5.2649
1_Myf6_5d.nodup_peak_10346_lociStitched	chr5	149322061	149322224	1	164	116.1212	24.2218
1_Myf6_5d.nodup_peak_3484_lociStitched	chr13	46414205	46414368	1	164	250.3354	29.3563
1_Myf6_5d.nodup_peak_1461_lociStitched	chr10	77429118	77429281	1	164	52.8772	24.4337
1_Myf6_5d.nodup_peak_9620_lociStitched	chr5	30751232	30751395	1	164	11.6219	25.917
1_Myf6_5d.nodup_peak_11066_lociStitched	chr6	146127474	146127637	1	164	45.7215	44.7272
1_Myf6_5d.nodup_peak_8576_lociStitched	chr3	149338802	149338965	1	164	12.5184	17.4736
1_Myf6_5d.nodup_peak_9797_lociStitched	chr5	64322510	64322673	1	164	105.4773	15.9251
1_Myf6_5d.nodup_peak_4052_lociStitched	chr14	71203927	71204090	1	164	81.7282	16.1533
1_Myf6_5d.nodup_peak_8372_lociStitched	chr3	115815638	115815801	1	164	137.898	16.0555
1_Myf6_5d.nodup_peak_8949_lociStitched	chr4	93094211	93094373	1	163	59.4216	7.3386
1_Myf6_5d.nodup_peak_10663_lociStitched	chr6	84066909	84067071	1	163	56.7486	24.3
1_Myf6_5d.nodup_peak_1703_lociStitched	chr10	119065667	119065829	1	163	47.4498	15.2604
1_Myf6_5d.nodup_peak_10842_lociStitched	chr6	107431172	107431334	1	163	72.2196	9.0396
1_Myf6_5d.nodup_peak_5600_lociStitched	chr17	43959889	43960051	1	163	47.1096	50.4144
1_Myf6_5d.nodup_peak_4141_lociStitched	chr15	5817982	5818144	1	163	100.0836	29.9214
1_Myf6_5d.nodup_peak_5379_lociStitched	chr17	10717233	10717395	1	163	148.635	13.4298
1_Myf6_5d.nodup_peak_1571_lociStitched	chr10	85467446	85467608	1	163	84.7584	19.6506
1_Myf6_5d.nodup_peak_9935_lociStitched	chr5	98306369	98306531	1	163	56.0358	9.477
1_Myf6_5d.nodup_peak_12236_lociStitched	chr8	83036704	83036866	1	163	192.456	32.238
1_Myf6_5d.nodup_peak_3830_lociStitched	chr13	110643805	110643967	1	163	293.5602	34.3602
1_Myf6_5d.nodup_peak_5198_lociStitched	chr16	85887785	85887947	1	163	95.6124	23.8626
1_Myf6_5d.nodup_peak_81_lociStitched	chr1	24169545	24169707	1	163	18.0792	17.0424
1_Myf6_5d.nodup_peak_2738_lociStitched	chr12	16928053	16928215	1	163	56.5218	14.823
1_Myf6_5d.nodup_peak_12056_lociStitched	chr8	41045831	41045993	1	163	23.4252	24.9642
1_Myf6_5d.nodup_peak_2314_lociStitched	chr11	88510367	88510529	1	163	84.483	18.8082
1_Myf6_5d.nodup_peak_3310_lociStitched	chr13	26382308	26382470	1	163	55.0152	19.5534
1_Myf6_5d.nodup_peak_5897_lociStitched	chr18	5427854	5428016	1	163	76.14	21.7404
1_Myf6_5d.nodup_peak_1279_lociStitched	chr10	45110082	45110244	1	163	255.9762	34.9272
1_Myf6_5d.nodup_peak_3542_lociStitched	chr13	52139210	52139372	1	163	91.2222	23.1822
1_Myf6_5d.nodup_peak_3960_lociStitched	chr14	33232212	33232374	1	163	129.357	31.7196
1_Myf6_5d.nodup_peak_5902_lociStitched	chr18	5887667	5887829	1	163	25.0776	20.4768
1_Myf6_5d.nodup_peak_1500_lociStitched	chr10	80566455	80566617	1	163	32.0274	23.5224
1_Myf6_5d.nodup_peak_7133_lociStitched	chr2	60741853	60742015	1	163	106.839	15.6816
1_Myf6_5d.nodup_peak_1959_lociStitched	chr11	47765959	47766121	1	163	10.8378	21.4812
1_Myf6_5d.nodup_peak_7738_lociStitched	chr2	163912262	163912424	1	163	8.8128	19.2294
1_Myf6_5d.nodup_peak_5389_lociStitched	chr17	11833156	11833318	1	163	7.6302	12.8466
1_Myf6_5d.nodup_peak_13069_lociStitched	chr9	67509586	67509748	1	163	21.1896	18.3546
1_Myf6_5d.nodup_peak_4697_lociStitched	chr15	97164818	97164980	1	163	48.519	31.59
1_Myf6_5d.nodup_peak_3912_lociStitched	chr14	23305809	23305971	1	163	35.4942	21.87
1_Myf6_5d.nodup_peak_4873_lociStitched	chr16	19947156	19947318	1	163	77.2416	32.4972
1_Myf6_5d.nodup_peak_12297_lociStitched	chr8	91987825	91987987	1	163	82.4418	25.4016
1_Myf6_5d.nodup_peak_3894_lociStitched	chr14	20783034	20783196	1	163	206.2908	24.8832
1_Myf6_5d.nodup_peak_268_lociStitched	chr1	61415453	61415615	1	163	30.456	19.278
1_Myf6_5d.nodup_peak_12203_lociStitched	chr8	76503708	76503870	1	163	16.3782	8.262
1_Myf6_5d.nodup_peak_6795_lociStitched	chr2	9970353	9970515	1	163	46.1862	15.2766
1_Myf6_5d.nodup_peak_12648_lociStitched	chr8	127476619	127476781	1	163	25.1748	20.3796
1_Myf6_5d.nodup_peak_10306_lociStitched	chr5	142583757	142583919	1	163	5.9778	13.3002
1_Myf6_5d.nodup_peak_3236_lociStitched	chr12	120023124	120023286	1	163	14.7582	21.3192
1_Myf6_5d.nodup_peak_1597_lociStitched	chr10	91433319	91433481	1	163	1.2798	9.477
1_Myf6_5d.nodup_peak_4523_lociStitched	chr15	78195092	78195254	1	163	11.9718	9.0072
1_Myf6_5d.nodup_peak_13275_lociStitched	chr9	108073311	108073473	1	163	106.839	16.1676
1_Myf6_5d.nodup_peak_12131_lociStitched	chr8	64308162	64308324	1	163	8.1	20.3634
1_Myf6_5d.nodup_peak_3096_lociStitched	chr12	95955933	95956095	1	163	9.1206	16.6212
1_Myf6_5d.nodup_peak_5654_lociStitched	chr17	48425986	48426148	1	163	46.8342	9.9792
1_Myf6_5d.nodup_peak_5420_lociStitched	chr17	15248533	15248695	1	163	22.0806	22.2588
1_Myf6_5d.nodup_peak_2537_lociStitched	chr11	113061032	113061194	1	163	116.4456	33.1776
1_Myf6_5d.nodup_peak_11481_lociStitched	chr7	84077774	84077936	1	163	69.174	14.1912
1_Myf6_5d.nodup_peak_12881_lociStitched	chr9	50491649	50491811	1	163	188.0982	17.415
1_Myf6_5d.nodup_peak_12754_lociStitched	chr9	31710541	31710703	1	163	8.2458	10.2222
1_Myf6_5d.nodup_peak_8375_lociStitched	chr3	116551598	116551760	1	163	122.2128	17.415
1_Myf6_5d.nodup_peak_11760_lociStitched	chr7	126251838	126252000	1	163	121.9212	22.923
1_Myf6_5d.nodup_peak_4096_lociStitched	chr14	97858492	97858654	1	163	2.3976	13.365
1_Myf6_5d.nodup_peak_6582_lociStitched	chr19	36631596	36631758	1	163	18.5814	10.773
1_Myf6_5d.nodup_peak_6785_lociStitched	chr2	6911159	6911321	1	163	77.9382	17.172
1_Myf6_5d.nodup_peak_2968_lociStitched	chr12	80230202	80230364	1	163	188.0496	20.2986
1_Myf6_5d.nodup_peak_3376_lociStitched	chr13	34125891	34126053	1	163	64.071	14.9688
1_Myf6_5d.nodup_peak_5353_lociStitched	chr17	8972711	8972873	1	163	8.9424	9.8496
1_Myf6_5d.nodup_peak_13174_lociStitched	chr9	88276292	88276454	1	163	144.7956	54.7074
1_Myf6_5d.nodup_peak_7037_lociStitched	chr2	38829655	38829817	1	163	55.971	20.2662
1_Myf6_5d.nodup_peak_3068_lociStitched	chr12	89874301	89874463	1	163	38.313	18.1764
