#MyoD_2d_MT_peaks Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/MyoD_2d_MT_peaks/MyoD_2d_MT_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X2d_myotH3K27ac.bam
#Using cutoff of 4871.4996 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X2d_myotH3K27ac.bam	Input_MT_2d.bam	enhancerRank	isSuper
2_MyoD_2d_MT_peak_8561_lociStitched	chr2	33315405	33320918	2	324	6932.0462	664.8678	482	1
4_MyoD_2d_MT_peak_10846_lociStitched	chr4	107011431	107018740	4	734	7207.4049	942.861	483	1
2_MyoD_2d_MT_peak_6575_lociStitched	chr16	93515559	93525257	2	612	7198.8254	943.6154	484	1
2_MyoD_2d_MT_peak_14607_lociStitched	chr8	121898555	121902040	2	426	6579.3315	343.621	485	1
3_MyoD_2d_MT_peak_12067_lociStitched	chr5	138694175	138707684	3	624	7571.7945	1346.8473	486	1
2_MyoD_2d_MT_peak_8606_lociStitched	chr2	38536342	38547123	2	395	7207.0985	989.6958	487	1
3_MyoD_2d_MT_peak_7907_lociStitched	chr19	5935315	5944512	3	663	7268.3891	1098.1218	488	1
3_MyoD_2d_MT_peak_14723_lociStitched	chr8	128383288	128400630	3	606	7616.6064	1454.9938	489	1
3_MyoD_2d_MT_peak_2276_lociStitched	chr11	30161141	30166505	3	933	6810.6708	651.726	490	1
2_MyoD_2d_MT_peak_8952_lociStitched	chr2	104855717	104859342	2	511	6509.4125	357.0625	491	1
3_MyoD_2d_MT_peak_9958_lociStitched	chr3	95696419	95700388	3	619	6600.447	453.2598	492	1
4_MyoD_2d_MT_peak_2218_lociStitched	chr11	11871606	11885160	4	1250	7686.4734	1539.7344	493	1
2_MyoD_2d_MT_peak_12587_lociStitched	chr6	86475856	86480368	2	463	6650.2368	503.9904	494	1
2_MyoD_2d_MT_peak_9567_lociStitched	chr3	21761280	21772056	2	411	7422.5088	1286.6544	495	1
2_MyoD_2d_MT_peak_6041_lociStitched	chr15	102399633	102402485	2	259	6616.0696	481.7028	496	1
2_MyoD_2d_MT_peak_7245_lociStitched	chr17	79454790	79463551	2	282	7205.0464	1074.0986	497	1
2_MyoD_2d_MT_peak_1568_lociStitched	chr10	59570887	59578759	2	316	7181.6256	1054.848	498	1
2_MyoD_2d_MT_peak_4753_lociStitched	chr14	20805049	20806871	2	506	6343.8396	217.9112	499	1
2_MyoD_2d_MT_peak_5823_lociStitched	chr15	79939513	79952256	2	485	7631.7827	1507.4969	500	1
2_MyoD_2d_MT_peak_7856_lociStitched	chr19	3833030	3840007	2	318	6743.9682	640.4886	501	1
2_MyoD_2d_MT_peak_9943_lociStitched	chr3	94985623	94989686	2	454	6543.4615	455.056	502	1
4_MyoD_2d_MT_peak_4021_lociStitched	chr13	28757229	28759350	4	1015	6292.7949	210.1911	503	1
2_MyoD_2d_MT_peak_3315_lociStitched	chr12	16850719	16853892	2	551	6395.1815	323.646	504	1
3_MyoD_2d_MT_peak_3884_lociStitched	chr12	113059459	113071798	3	705	7287.4134	1240.0695	505	1
5_MyoD_2d_MT_peak_15145_lociStitched	chr9	61428058	61443386	5	1026	7401.8912	1370.3232	506	1
2_MyoD_2d_MT_peak_5578_lociStitched	chr15	56624172	56634577	2	425	7609.1765	1579.479	507	1
3_MyoD_2d_MT_peak_12641_lociStitched	chr6	90698907	90711823	3	683	7464.1564	1453.05	508	1
2_MyoD_2d_MT_peak_4483_lociStitched	chr13	94062503	94074037	2	395	7237.585	1265.2798	509	1
2_MyoD_2d_MT_peak_513_lociStitched	chr1	91023432	91032833	2	325	7014.0861	1049.1516	510	1
3_MyoD_2d_MT_peak_14918_lociStitched	chr9	34986239	35004406	3	579	7519.3213	1578.7123	511	1
3_MyoD_2d_MT_peak_8872_lociStitched	chr2	92945848	92948667	3	961	6288.6252	348.4284	512	1
2_MyoD_2d_MT_peak_7975_lociStitched	chr19	12004726	12010766	2	288	6596.888	665.608	513	1
3_MyoD_2d_MT_peak_14241_lociStitched	chr8	79207124	79210334	3	762	6452.421	525.477	514	1
3_MyoD_2d_MT_peak_12104_lociStitched	chr5	142821465	142823017	3	631	6088.8064	168.7024	515	1
2_MyoD_2d_MT_peak_10056_lociStitched	chr3	104667018	104675527	2	494	6979.9327	1061.9232	516	1
3_MyoD_2d_MT_peak_3535_lociStitched	chr12	73476311	73480607	3	1048	6408.7728	493.1808	517	1
2_MyoD_2d_MT_peak_1101_lociStitched	chr1	182520469	182528270	2	579	6774.3884	861.2304	518	1
2_MyoD_2d_MT_peak_2001_lociStitched	chr10	111719680	111725387	2	834	6621.8321	727.6425	519	1
2_MyoD_2d_MT_peak_5497_lociStitched	chr15	38709426	38714649	2	379	6740.2815	851.349	520	1
3_MyoD_2d_MT_peak_3451_lociStitched	chr12	54187283	54208747	3	861	8096.2208	2208.6456	521	1
2_MyoD_2d_MT_peak_10572_lociStitched	chr4	53757189	53760032	2	607	6213.9451	351.6791	522	1
4_MyoD_2d_MT_peak_14952_lociStitched	chr9	37053065	37055137	4	1134	6065.5728	213.6232	523	1
2_MyoD_2d_MT_peak_6416_lociStitched	chr16	45930360	45936763	2	499	6474.7136	629.4149	524	1
3_MyoD_2d_MT_peak_9630_lociStitched	chr3	37834659	37845961	3	576	7081.8332	1240.9596	525	1
3_MyoD_2d_MT_peak_1134_lociStitched	chr1	184663413	184675852	3	816	7149.9372	1328.4852	526	1
3_MyoD_2d_MT_peak_8346_lociStitched	chr2	6366575	6379992	3	514	7355.1994	1540.2716	527	1
2_MyoD_2d_MT_peak_1661_lociStitched	chr10	69185956	69188142	2	570	6124.079	310.1934	528	1
3_MyoD_2d_MT_peak_6542_lociStitched	chr16	92608251	92612721	3	658	6181.116	377.268	529	1
5_MyoD_2d_MT_peak_9412_lociStitched	chr2	166425224	166442015	5	1178	7577.7783	1776.4878	530	1
3_MyoD_2d_MT_peak_2946_lociStitched	chr11	103235734	103246725	3	761	6869.375	1071.6225	531	1
2_MyoD_2d_MT_peak_15560_lociStitched	chr9	114019121	114022532	2	523	6042.2454	255.4839	532	1
2_MyoD_2d_MT_peak_10437_lociStitched	chr4	15213091	15214942	2	622	6041.2938	263.9526	533	1
2_MyoD_2d_MT_peak_15068_lociStitched	chr9	56544748	56553033	2	319	6486.3265	724.9375	534	1
3_MyoD_2d_MT_peak_1098_lociStitched	chr1	182489827	182506855	3	719	7757.9568	2002.4928	535	1
2_MyoD_2d_MT_peak_12877_lociStitched	chr6	127329343	127335808	2	282	6342.165	587.022	536	1
3_MyoD_2d_MT_peak_13727_lociStitched	chr7	130628636	130646176	3	491	7207.186	1461.082	537	1
4_MyoD_2d_MT_peak_14848_lociStitched	chr9	21751471	21755263	4	981	6110.4288	368.5824	538	1
2_MyoD_2d_MT_peak_3485_lociStitched	chr12	69496594	69502218	2	581	6253.3256	533.7176	539	1
3_MyoD_2d_MT_peak_2449_lociStitched	chr11	59636007	59640506	3	867	6241.0128	524.1335	540	1
3_MyoD_2d_MT_peak_5572_lociStitched	chr15	55849991	55862115	3	586	7350.7812	1640.3772	541	1
3_MyoD_2d_MT_peak_12949_lociStitched	chr6	140484131	140490502	3	606	6454.4601	744.7699	542	1
2_MyoD_2d_MT_peak_8986_lociStitched	chr2	113440452	113444819	2	317	6209.0006	500.8949	543	1
2_MyoD_2d_MT_peak_4278_lociStitched	chr13	52175675	52185814	2	781	6658.2813	953.066	544	1
4_MyoD_2d_MT_peak_4206_lociStitched	chr13	46611157	46629722	4	992	7437.139	1737.684	545	1
2_MyoD_2d_MT_peak_4168_lociStitched	chr13	43262134	43269332	2	440	6512.7504	815.5334	546	1
5_MyoD_2d_MT_peak_12885_lociStitched	chr6	128046827	128085978	5	1153	9329.6833	3641.043	547	1
3_MyoD_2d_MT_peak_15127_lociStitched	chr9	60308356	60312044	3	1091	5988.2056	323.8064	548	1
4_MyoD_2d_MT_peak_124_lociStitched	chr1	39746445	39754979	4	1058	6591.6616	933.6196	549	1
4_MyoD_2d_MT_peak_12413_lociStitched	chr6	52074990	52092286	4	939	7380.2032	1724.4112	550	1
3_MyoD_2d_MT_peak_10164_lociStitched	chr3	122431193	122438824	3	863	6328.3883	686.0269	551	1
4_MyoD_2d_MT_peak_2193_lociStitched	chr11	8539679	8557460	4	911	7576.4841	1938.129	552	1
5_MyoD_2d_MT_peak_472_lociStitched	chr1	89509324	89522187	5	1167	6857.2653	1233.5617	553	1
3_MyoD_2d_MT_peak_5903_lociStitched	chr15	86075755	86090277	3	620	7300.2094	1681.6476	554	1
3_MyoD_2d_MT_peak_7604_lociStitched	chr18	53264218	53268807	3	481	6027.6515	418.0579	555	1
3_MyoD_2d_MT_peak_14139_lociStitched	chr8	67931110	67950933	3	570	7451.4657	1849.4859	556	1
2_MyoD_2d_MT_peak_4548_lociStitched	chr13	99125052	99129940	2	467	5955.0504	356.824	557	1
3_MyoD_2d_MT_peak_6414_lociStitched	chr16	45796868	45810515	3	785	6841.2411	1265.0769	558	1
2_MyoD_2d_MT_peak_8781_lociStitched	chr2	72318409	72320992	2	652	5859.7938	288.2628	559	1
3_MyoD_2d_MT_peak_14509_lociStitched	chr8	110931677	110941960	3	613	6450.5259	896.6776	560	1
3_MyoD_2d_MT_peak_6588_lociStitched	chr16	94348868	94362321	3	998	6871.7924	1318.394	561	1
3_MyoD_2d_MT_peak_11610_lociStitched	chr5	64567876	64580066	3	724	7078.733	1532.283	562	1
2_MyoD_2d_MT_peak_12492_lociStitched	chr6	67102511	67106808	2	472	6008.0654	469.2324	563	1
5_MyoD_2d_MT_peak_8842_lociStitched	chr2	91059463	91062334	5	1278	5848.5141	334.1844	564	1
3_MyoD_2d_MT_peak_14216_lociStitched	chr8	77487850	77492660	3	628	6086.574	580.086	565	1
3_MyoD_2d_MT_peak_499_lociStitched	chr1	90497532	90513707	3	478	7343.45	1850.42	566	1
4_MyoD_2d_MT_peak_12548_lociStitched	chr6	72734625	72749171	4	806	7015.5358	1536.0576	567	1
4_MyoD_2d_MT_peak_4796_lociStitched	chr14	22813314	22823519	4	681	6797.5505	1318.486	568	1
3_MyoD_2d_MT_peak_12758_lociStitched	chr6	108569729	108571149	3	692	5648.05	211.012	569	1
3_MyoD_2d_MT_peak_3056_lociStitched	chr11	113469999	113487865	3	544	7183.9186	1749.0814	570	1
2_MyoD_2d_MT_peak_5847_lociStitched	chr15	81225837	81227278	2	663	5671.0555	245.8346	571	1
3_MyoD_2d_MT_peak_1838_lociStitched	chr10	84997902	85011369	3	930	7247.9394	1835.5521	572	1
3_MyoD_2d_MT_peak_13220_lociStitched	chr7	48878088	48888193	3	688	6231.7535	819.5155	573	1
3_MyoD_2d_MT_peak_9695_lociStitched	chr3	52060912	52070112	3	711	6368.24	959.56	574	1
3_MyoD_2d_MT_peak_7521_lociStitched	chr18	36411569	36416807	3	687	5819.418	411.183	575	1
3_MyoD_2d_MT_peak_8554_lociStitched	chr2	33046984	33057837	3	695	6562.8091	1154.7592	576	1
4_MyoD_2d_MT_peak_3430_lociStitched	chr12	52635243	52636813	4	877	5657.652	257.637	577	1
2_MyoD_2d_MT_peak_11573_lociStitched	chr5	53510045	53516804	2	455	6093.9144	700.9083	578	1
2_MyoD_2d_MT_peak_15186_lociStitched	chr9	63702514	63708244	2	670	5856.633	467.568	579	1
3_MyoD_2d_MT_peak_8274_lociStitched	chr19	56974310	56984480	3	700	6578.973	1197.009	580	1
2_MyoD_2d_MT_peak_6466_lociStitched	chr16	65820890	65828422	2	490	6256.8324	876.7248	581	1
2_MyoD_2d_MT_peak_12518_lociStitched	chr6	72109069	72112979	2	817	5772.333	398.82	582	1
2_MyoD_2d_MT_peak_3716_lociStitched	chr12	91068253	91070961	2	603	5605.8308	243.1784	583	1
2_MyoD_2d_MT_peak_10176_lociStitched	chr3	123138297	123139875	2	370	5513.6898	162.534	584	1
2_MyoD_2d_MT_peak_10559_lociStitched	chr4	48660990	48667538	2	311	6075.8892	728.7924	585	1
3_MyoD_2d_MT_peak_7132_lociStitched	chr17	65701380	65704090	3	519	5694.794	363.411	586	1
3_MyoD_2d_MT_peak_13919_lociStitched	chr8	13668439	13673565	3	565	5846.7156	517.726	587	1
3_MyoD_2d_MT_peak_1185_lociStitched	chr1	191283110	191299836	3	762	7053.3542	1756.23	588	1
4_MyoD_2d_MT_peak_7455_lociStitched	chr18	25510723	25525641	4	851	6526.625	1238.194	589	1
2_MyoD_2d_MT_peak_3574_lociStitched	chr12	79507054	79512025	2	782	5848.3815	566.694	590	1
2_MyoD_2d_MT_peak_4157_lociStitched	chr13	41431859	41436966	2	537	5803.0841	534.1922	591	1
3_MyoD_2d_MT_peak_2842_lociStitched	chr11	97971323	97980907	3	656	6346.5248	1078.2	592	1
3_MyoD_2d_MT_peak_3889_lociStitched	chr12	116109612	116118749	3	766	6175.6983	924.6644	593	1
2_MyoD_2d_MT_peak_14150_lociStitched	chr8	68903004	68915045	2	412	6547.8958	1301.6321	594	1
2_MyoD_2d_MT_peak_3648_lociStitched	chr12	84790658	84794881	2	769	5697.2493	454.8171	595	1
4_MyoD_2d_MT_peak_15315_lociStitched	chr9	72205898	72220264	4	875	6552.3326	1310.1792	596	1
4_MyoD_2d_MT_peak_486_lociStitched	chr1	90161616	90164778	4	1590	5633.7354	395.5662	597	1
2_MyoD_2d_MT_peak_2281_lociStitched	chr11	30257843	30268223	2	375	6456.36	1219.65	598	1
4_MyoD_2d_MT_peak_2158_lociStitched	chr11	5189362	5197456	4	953	6093.9726	862.8204	599	1
2_MyoD_2d_MT_peak_8469_lociStitched	chr2	27802649	27810107	2	488	6055.1502	833.0586	600	1
2_MyoD_2d_MT_peak_14720_lociStitched	chr8	128263399	128273382	2	702	5929.902	714.7828	601	1
2_MyoD_2d_MT_peak_7121_lociStitched	chr17	64548561	64559481	2	730	6396.936	1188.096	602	1
2_MyoD_2d_MT_peak_3703_lociStitched	chr12	88293133	88297714	2	505	5987.367	799.3845	603	1
2_MyoD_2d_MT_peak_12931_lociStitched	chr6	136903965	136911991	2	523	5967.331	801.7974	604	1
3_MyoD_2d_MT_peak_11310_lociStitched	chr5	4993198	5006007	3	678	6644.0283	1480.7204	605	1
4_MyoD_2d_MT_peak_13900_lociStitched	chr8	11411839	11422244	4	654	6318.9565	1170.5625	606	1
3_MyoD_2d_MT_peak_785_lociStitched	chr1	135929866	135949180	3	565	7374.0852	2257.8066	607	1
3_MyoD_2d_MT_peak_3753_lociStitched	chr12	100391821	100399547	3	867	6055.6388	940.2542	608	1
3_MyoD_2d_MT_peak_10994_lociStitched	chr4	128970006	128981545	3	870	6154.9026	1043.1256	609	1
2_MyoD_2d_MT_peak_5490_lociStitched	chr15	38450983	38453116	2	695	5419.7397	311.6313	610	1
3_MyoD_2d_MT_peak_11618_lociStitched	chr5	64878634	64898817	3	770	7160.9284	2072.7941	611	1
2_MyoD_2d_MT_peak_1551_lociStitched	chr10	58341832	58352711	2	350	6493.6751	1413.1821	612	1
3_MyoD_2d_MT_peak_3367_lociStitched	chr12	31968724	31973729	3	594	5608.1025	552.0515	613	1
2_MyoD_2d_MT_peak_7336_lociStitched	chr18	4514623	4523264	2	525	5875.88	832.1283	614	1
2_MyoD_2d_MT_peak_3001_lociStitched	chr11	108752385	108758310	2	294	5694.5175	651.1575	615	1
4_MyoD_2d_MT_peak_12444_lociStitched	chr6	54277448	54279194	4	1152	5293.5228	250.3764	616	1
2_MyoD_2d_MT_peak_441_lociStitched	chr1	87270959	87274048	2	344	5324.2004	285.1147	617	1
3_MyoD_2d_MT_peak_1157_lociStitched	chr1	186399737	186414009	3	741	6714.976	1702.6496	618	1
3_MyoD_2d_MT_peak_761_lociStitched	chr1	135552110	135568388	3	545	6670.7244	1668.495	619	1
2_MyoD_2d_MT_peak_12561_lociStitched	chr6	82747214	82754116	2	380	5721.0678	740.5846	620	1
2_MyoD_2d_MT_peak_8355_lociStitched	chr2	7089153	7090854	2	344	5199.7869	222.4908	621	1
2_MyoD_2d_MT_peak_9799_lociStitched	chr3	68608828	68610445	2	801	5170.1958	193.8783	622	1
4_MyoD_2d_MT_peak_550_lociStitched	chr1	92676486	92683703	4	903	5775.0434	801.087	623	1
3_MyoD_2d_MT_peak_8162_lociStitched	chr19	46222895	46225818	3	615	5329.7982	361.5751	624	1
3_MyoD_2d_MT_peak_4735_lociStitched	chr14	19737580	19748442	3	442	6238.0466	1270.854	625	1
2_MyoD_2d_MT_peak_2803_lociStitched	chr11	95100565	95111983	2	407	6015.0024	1051.5978	626	1
3_MyoD_2d_MT_peak_12289_lociStitched	chr6	30575035	30580360	3	599	5642.37	689.5875	627	1
3_MyoD_2d_MT_peak_5606_lociStitched	chr15	58811384	58817579	3	657	6037.0275	1085.9835	628	1
3_MyoD_2d_MT_peak_9439_lociStitched	chr2	167590505	167606972	3	466	6599.9736	1654.9335	629	1
3_MyoD_2d_MT_peak_11379_lociStitched	chr5	21519274	21528753	3	784	6069.4037	1128.001	630	1
2_MyoD_2d_MT_peak_161_lociStitched	chr1	43714944	43722762	2	329	5832.228	902.1972	631	1
2_MyoD_2d_MT_peak_6390_lociStitched	chr16	43574287	43577655	2	438	5291.4648	376.8792	632	1
5_MyoD_2d_MT_peak_11812_lociStitched	chr5	110607907	110629854	5	1480	7139.3591	2234.2046	633	1
4_MyoD_2d_MT_peak_6215_lociStitched	chr16	24231563	24238538	4	1092	5621.85	717.7275	634	1
2_MyoD_2d_MT_peak_1874_lociStitched	chr10	89764883	89776447	2	367	6500.1244	1596.9884	635	1
